Location1,Location2,Background,Accuracy,StdDev
actin,nuclear periphery,peroxisome,0.9334999999999999,0.009823441352194241
actin,nuclear periphery,vacuolar membrane,0.923,0.0036742346141747733
actin,nuclear periphery,vacuole,0.9175000000000001,0.008514693182963207
actin,nucleolus,actin,0.9094999999999999,0.007968688725254608
actin,nucleolus,bud neck,0.9189999999999999,0.011135528725660065
actin,nucleolus,cell periphery,0.9035,0.014966629547095779
actin,nucleolus,cytoplasm,0.9200000000000002,0.00836660026534077
actin,nucleolus,endosome,0.9259999999999999,0.011895377253370292
actin,nucleolus,ER,0.9084999999999999,0.017720045146669368
actin,nucleolus,Golgi,0.922,0.011335784048754637
actin,nucleolus,mitochondrion,0.9179999999999999,0.0029154759474226757
actin,nucleolus,nucleus,0.923,0.00731436941916392
actin,nucleolus,nuclear periphery,0.9215,0.00956556323485449
actin,nucleolus,nucleolus,0.9385,0.004636809247747831
actin,nucleolus,spindle pole,0.9235,0.014456832294800945
actin,nucleolus,peroxisome,0.9269999999999999,0.013546217184144052
actin,nucleolus,vacuolar membrane,0.915,0.009746794344808983
actin,nucleolus,vacuole,0.9235000000000001,0.010793516572461448
actin,spindle pole,actin,0.825,0.014404860290887942
actin,spindle pole,bud neck,0.845,0.0054772255750516665
actin,spindle pole,cell periphery,0.8,0.00474341649025255
actin,spindle pole,cytoplasm,0.794,0.031048349392520026
actin,spindle pole,endosome,0.8355,0.013076696830622035
actin,spindle pole,ER,0.835,0.01589024858207073
actin,spindle pole,Golgi,0.8234999999999999,0.008888194417315613
actin,spindle pole,mitochondrion,0.835,0.006519202405202671
actin,spindle pole,nucleus,0.8674999999999999,0.009746794344808962
actin,spindle pole,nuclear periphery,0.8380000000000001,0.01691153452528778
actin,spindle pole,nucleolus,0.875,0.014053469322555185
actin,spindle pole,spindle pole,0.8545,0.012083045973594584
actin,spindle pole,peroxisome,0.8515,0.014106735979665885
actin,spindle pole,vacuolar membrane,0.837,0.017421251390184342
actin,spindle pole,vacuole,0.834,0.011575836902790236
actin,peroxisome,actin,0.7420000000000001,0.007648529270389178
actin,peroxisome,bud neck,0.7385,0.025426364270182276
actin,peroxisome,cell periphery,0.6890000000000002,0.0233238075793812
actin,peroxisome,cytoplasm,0.7165,0.022505554869853804
actin,peroxisome,endosome,0.746,0.008455767262643863
actin,peroxisome,ER,0.7275,0.009219544457292894
actin,peroxisome,Golgi,0.744,0.010677078252031274
actin,peroxisome,mitochondrion,0.736,0.017291616465790582
actin,peroxisome,nucleus,0.7535000000000001,0.014543039572248971
actin,peroxisome,nuclear periphery,0.747,0.021988633427296032
actin,peroxisome,nucleolus,0.7809999999999999,0.007516648189186464
actin,peroxisome,spindle pole,0.7735,0.031008063467427297
actin,peroxisome,peroxisome,0.771,0.015378556499229706
actin,peroxisome,vacuolar membrane,0.739,0.03258066911528984
actin,peroxisome,vacuole,0.7425,0.012349089035228472
actin,vacuolar membrane,actin,0.8675,0.021035683967962612
actin,vacuolar membrane,bud neck,0.842,0.011113055385446456
actin,vacuolar membrane,cell periphery,0.8420000000000002,0.02147091055358389
actin,vacuolar membrane,cytoplasm,0.8525,0.023021728866442645
actin,vacuolar membrane,endosome,0.866,0.011895377253370323
actin,vacuolar membrane,ER,0.8465,0.016777961735562556
actin,vacuolar membrane,Golgi,0.868,0.008999999999999958
actin,vacuolar membrane,mitochondrion,0.8594999999999999,0.010295630140987012
actin,vacuolar membrane,nucleus,0.883,0.012786711852544418
actin,vacuolar membrane,nuclear periphery,0.8545,0.022880122377295108
actin,vacuolar membrane,nucleolus,0.8865000000000002,0.01260952021291849
actin,vacuolar membrane,spindle pole,0.875,0.01753567791675018
actin,vacuolar membrane,peroxisome,0.8714999999999999,0.008888194417315589
actin,vacuolar membrane,vacuolar membrane,0.8455,0.020579115627256655
actin,vacuolar membrane,vacuole,0.8675,0.014317821063276366
actin,vacuole,actin,0.8825,0.011401754250991394
actin,vacuole,bud neck,0.861,0.009300537618869167
actin,vacuole,cell periphery,0.849,0.013000000000000024
actin,vacuole,cytoplasm,0.86,0.012247448713915901
actin,vacuole,endosome,0.8815,0.010793516572461425
actin,vacuole,ER,0.8690000000000001,0.016015617378046958
actin,vacuole,Golgi,0.8710000000000001,0.012103718436910202
actin,vacuole,mitochondrion,0.876,0.00930053761886914
actin,vacuole,nucleus,0.885,0.014230249470757713
actin,vacuole,nuclear periphery,0.8515,0.006041522986797306
actin,vacuole,nucleolus,0.905,0.00961769203083568
actin,vacuole,spindle pole,0.877,0.02021138293140773
actin,vacuole,peroxisome,0.877,0.009924716620639585
actin,vacuole,vacuolar membrane,0.8799999999999999,0.009999999999999976
actin,vacuole,vacuole,0.8765000000000001,0.014017845768876174
bud neck,cell periphery,actin,0.8525,0.018506755523321747
bud neck,cell periphery,bud neck,0.8574999999999999,0.017248188310660346
bud neck,cell periphery,cell periphery,0.8265,0.012103718436910205
bud neck,cell periphery,cytoplasm,0.8195,0.004582575694955839
bud neck,cell periphery,endosome,0.8465,0.011357816691600573
bud neck,cell periphery,ER,0.8305,0.031040296390337514
bud neck,cell periphery,Golgi,0.8299999999999998,0.018641351882307228
bud neck,cell periphery,mitochondrion,0.8375,0.015247950681976905
bud neck,cell periphery,nucleus,0.857,0.018055470085267804
bud neck,cell periphery,nuclear periphery,0.8530000000000001,0.005999999999999992
bud neck,cell periphery,nucleolus,0.8560000000000001,0.01714642819948224
bud neck,cell periphery,spindle pole,0.85,0.010723805294763609
bud neck,cell periphery,peroxisome,0.837,0.00696419413859206
bud neck,cell periphery,vacuolar membrane,0.8404999999999999,0.006204836822995444
bud neck,cell periphery,vacuole,0.8334999999999999,0.015132745950421557
bud neck,cytoplasm,actin,0.7394999999999999,0.020940391591371905
bud neck,cytoplasm,bud neck,0.7304999999999999,0.030716445106815357
bud neck,cytoplasm,cell periphery,0.7154999999999999,0.015362291495737236
bud neck,cytoplasm,cytoplasm,0.7234999999999999,0.013190905958272938
bud neck,cytoplasm,endosome,0.738,0.02063976744055028
bud neck,cytoplasm,ER,0.7274999999999998,0.009874208829065765
bud neck,cytoplasm,Golgi,0.7270000000000001,0.009924716620639597
bud neck,cytoplasm,mitochondrion,0.732,0.012083045973594551
bud neck,cytoplasm,nucleus,0.733,0.012884098726725107
bud neck,cytoplasm,nuclear periphery,0.7645000000000001,0.014265342617687094
bud neck,cytoplasm,nucleolus,0.742,0.024155744658362323
bud neck,cytoplasm,spindle pole,0.729,0.026814175355583843
bud neck,cytoplasm,peroxisome,0.755,0.015572411502397444
bud neck,cytoplasm,vacuolar membrane,0.7245000000000001,0.013171939872319502
bud neck,cytoplasm,vacuole,0.7390000000000001,0.01677796173556252
bud neck,endosome,actin,0.825,0.0050000000000000044
bud neck,endosome,bud neck,0.8219999999999998,0.010173494974687898
bud neck,endosome,cell periphery,0.7915,0.024166091947189168
bud neck,endosome,cytoplasm,0.7925,0.010488088481701525
bud neck,endosome,endosome,0.818,0.010535653752852741
bud neck,endosome,ER,0.8075000000000001,0.019999999999999976
bud neck,endosome,Golgi,0.8160000000000001,0.009695359714832655
bud neck,endosome,mitochondrion,0.812,0.008999999999999998
bud neck,endosome,nucleus,0.8425,0.012747548783981972
bud neck,endosome,nuclear periphery,0.8300000000000001,0.009354143466934844
bud neck,endosome,nucleolus,0.8474999999999999,0.010488088481701519
bud neck,endosome,spindle pole,0.836,0.009695359714832668
bud neck,endosome,peroxisome,0.8494999999999999,0.015999999999999993
bud neck,endosome,vacuolar membrane,0.8069999999999998,0.007968688725254596
bud neck,endosome,vacuole,0.826,0.01793042107704111
bud neck,ER,actin,0.818,0.015604486534327217
bud neck,ER,bud neck,0.8275,0.008803408430829532
bud neck,ER,cell periphery,0.8029999999999999,0.0133603892158874
bud neck,ER,cytoplasm,0.8119999999999999,0.017564168070250307
bud neck,ER,endosome,0.8225,0.007416198487095632
bud neck,ER,ER,0.7965,0.0066332495807107875
bud neck,ER,Golgi,0.8085000000000001,0.012308533625091166
bud neck,ER,mitochondrion,0.7925,0.014404860290887918
bud neck,ER,nucleus,0.8345,0.008276472678623411
bud neck,ER,nuclear periphery,0.817,0.021470910553583904
bud neck,ER,nucleolus,0.829,0.006041522986797314
bud neck,ER,spindle pole,0.836,0.022505554869853797
bud neck,ER,peroxisome,0.8099999999999999,0.01183215956619923
bud neck,ER,vacuolar membrane,0.818,0.015280706789936113
bud neck,ER,vacuole,0.8175000000000001,0.01746424919657296
bud neck,Golgi,actin,0.835,0.016431676725155008
bud neck,Golgi,bud neck,0.8520000000000001,0.01208304597359458
bud neck,Golgi,cell periphery,0.807,0.013266499161421592
bud neck,Golgi,cytoplasm,0.8265,0.019912307751739876
bud neck,Golgi,endosome,0.835,0.01565247584249853
bud neck,Golgi,ER,0.8145,0.006964194138592058
bud neck,Golgi,Golgi,0.8220000000000001,0.013076696830622035
bud neck,Golgi,mitochondrion,0.8385,0.008888194417315576
bud neck,Golgi,nucleus,0.8465,0.01392838827718414
bud neck,Golgi,nuclear periphery,0.8585,0.013656500283747661
bud neck,Golgi,nucleolus,0.8455,0.02506990227344332
bud neck,Golgi,spindle pole,0.8394999999999999,0.007483314773547879
bud neck,Golgi,peroxisome,0.844,0.009695359714832666
bud neck,Golgi,vacuolar membrane,0.8210000000000001,0.008000000000000009
bud neck,Golgi,vacuole,0.8215,0.016477257053284084
bud neck,mitochondrion,actin,0.8015000000000001,0.01714642819948223
bud neck,mitochondrion,bud neck,0.8019999999999999,0.014439529078193632
bud neck,mitochondrion,cell periphery,0.766,0.017930421077041094
bud neck,mitochondrion,cytoplasm,0.7735000000000001,0.014966629547095786
bud neck,mitochondrion,endosome,0.786,0.011575836902790253
bud neck,mitochondrion,ER,0.7855000000000001,0.014866068747318524
bud neck,mitochondrion,Golgi,0.758,0.029129023327259033
bud neck,mitochondrion,mitochondrion,0.792,0.01913112646970898
bud neck,mitochondrion,nucleus,0.799,0.01240967364599083
bud neck,mitochondrion,nuclear periphery,0.8024999999999999,0.025884358211089593
bud neck,mitochondrion,nucleolus,0.8094999999999999,0.01833030277982333
bud neck,mitochondrion,spindle pole,0.8089999999999999,0.02994160984315974
bud neck,mitochondrion,peroxisome,0.7869999999999999,0.007648529270389205
bud neck,mitochondrion,vacuolar membrane,0.7795000000000001,0.008860022573334679
bud neck,mitochondrion,vacuole,0.7849999999999999,0.028766299727285054
bud neck,nucleus,actin,0.8605,0.01615549442140352
bud neck,nucleus,bud neck,0.857,0.010653637876331248
bud neck,nucleus,cell periphery,0.8365,0.011022703842524312
bud neck,nucleus,cytoplasm,0.8459999999999999,0.0213658606192215
bud neck,nucleus,endosome,0.8595,0.011554220008291318
bud neck,nucleus,ER,0.8540000000000001,0.009433981132056594
bud neck,nucleus,Golgi,0.85,0.025248762345905198
bud neck,nucleus,mitochondrion,0.852,0.01144552314225961
bud neck,nucleus,nucleus,0.8545000000000001,0.018533752992850636
bud neck,nucleus,nuclear periphery,0.8600000000000001,0.015652475842498532
bud neck,nucleus,nucleolus,0.852,0.01886796226411321
bud neck,nucleus,spindle pole,0.8654999999999999,0.015280706789936115
bud neck,nucleus,peroxisome,0.8640000000000001,0.009165151389911674
bud neck,nucleus,vacuolar membrane,0.85,0.009617692030835658
bud neck,nucleus,vacuole,0.8545,0.017986105748604955
bud neck,nuclear periphery,actin,0.9179999999999999,0.012389511693363896
bud neck,nuclear periphery,bud neck,0.915,0.0035355339059327407
bud neck,nuclear periphery,cell periphery,0.8955,0.008860022573334663
bud neck,nuclear periphery,cytoplasm,0.907,0.010535653752852757
bud neck,nuclear periphery,endosome,0.9110000000000001,0.007516648189186449
bud neck,nuclear periphery,ER,0.9094999999999999,0.01763519208854837
bud neck,nuclear periphery,Golgi,0.9045,0.0036742346141747737
bud neck,nuclear periphery,mitochondrion,0.916,0.007000000000000012
bud neck,nuclear periphery,nucleus,0.925,0.007905694150420927
bud neck,nuclear periphery,nuclear periphery,0.9100000000000001,0.0117260393995586
bud neck,nuclear periphery,nucleolus,0.9359999999999999,0.008888194417315589
bud neck,nuclear periphery,spindle pole,0.899,0.012103718436910231
bud neck,nuclear periphery,peroxisome,0.9149999999999998,0.01405346932255519
bud neck,nuclear periphery,vacuolar membrane,0.9115,0.013747727084867519
bud neck,nuclear periphery,vacuole,0.909,0.005612486080160923
bud neck,nucleolus,actin,0.9100000000000001,0.014577379737113264
bud neck,nucleolus,bud neck,0.9165000000000001,0.011357816691600551
bud neck,nucleolus,cell periphery,0.905,0.011067971810589347
bud neck,nucleolus,cytoplasm,0.9139999999999999,0.02003746490951392
bud neck,nucleolus,endosome,0.9179999999999999,0.00992471662063961
bud neck,nucleolus,ER,0.897,0.01893409622876149
bud neck,nucleolus,Golgi,0.9119999999999999,0.017204650534085278
bud neck,nucleolus,mitochondrion,0.9245000000000001,0.006595452979136467
bud neck,nucleolus,nucleus,0.9225,0.00474341649025255
bud neck,nucleolus,nuclear periphery,0.9225,0.006892024376045093
bud neck,nucleolus,nucleolus,0.9265000000000001,0.004898979485566361
bud neck,nucleolus,spindle pole,0.9174999999999999,0.005700877125495695
bud neck,nucleolus,peroxisome,0.917,0.012288205727444535
bud neck,nucleolus,vacuolar membrane,0.9145,0.008860022573334691
bud neck,nucleolus,vacuole,0.9105000000000001,0.011768602295939824
bud neck,spindle pole,actin,0.8029999999999999,0.020760539492026706
bud neck,spindle pole,bud neck,0.8145,0.016155494421403488
bud neck,spindle pole,cell periphery,0.8130000000000001,0.011224972160321816
bud neck,spindle pole,cytoplasm,0.7929999999999999,0.013638181696985873
bud neck,spindle pole,endosome,0.8210000000000001,0.011467344941179708
bud neck,spindle pole,ER,0.8160000000000001,0.013095800853708773
bud neck,spindle pole,Golgi,0.8094999999999999,0.02379075450674062
bud neck,spindle pole,mitochondrion,0.8115,0.017219175357722556
bud neck,spindle pole,nucleus,0.8029999999999999,0.010999999999999998
bud neck,spindle pole,nuclear periphery,0.8240000000000001,0.007842193570679092
bud neck,spindle pole,nucleolus,0.8295,0.012389511693363851
bud neck,spindle pole,spindle pole,0.82,0.008514693182963183
bud neck,spindle pole,peroxisome,0.828,0.014611639196202455
bud neck,spindle pole,vacuolar membrane,0.8115,0.014882876066137214
bud neck,spindle pole,vacuole,0.806,0.017720045146669354
bud neck,peroxisome,actin,0.8365,0.009695359714832666
bud neck,peroxisome,bud neck,0.8415000000000001,0.013838352503098039
bud neck,peroxisome,cell periphery,0.8195,0.009797958971132692
bud neck,peroxisome,cytoplasm,0.8185,0.017649362594722787
bud neck,peroxisome,endosome,0.836,0.019849433241279232
bud neck,peroxisome,ER,0.8234999999999999,0.02028546277510079
bud neck,peroxisome,Golgi,0.805,0.020432816741702532
bud neck,peroxisome,mitochondrion,0.835,0.019300259065618774
bud neck,peroxisome,nucleus,0.8425,0.010124228365658303
bud neck,peroxisome,nuclear periphery,0.843,0.01951922129594315
bud neck,peroxisome,nucleolus,0.8434999999999999,0.017790446874657195
bud neck,peroxisome,spindle pole,0.8484999999999999,0.015378556499229727
bud neck,peroxisome,peroxisome,0.8365,0.01521512405470294
bud neck,peroxisome,vacuolar membrane,0.8164999999999999,0.017507141400011597
bud neck,peroxisome,vacuole,0.8314999999999999,0.024062418831031916
bud neck,vacuolar membrane,actin,0.8675,0.009617692030835658
bud neck,vacuolar membrane,bud neck,0.8604999999999998,0.01919635382045245
bud neck,vacuolar membrane,cell periphery,0.8370000000000001,0.015198684153570664
bud neck,vacuolar membrane,cytoplasm,0.8524999999999998,0.01360147050873544
bud neck,vacuolar membrane,endosome,0.8585,0.007999999999999991
bud neck,vacuolar membrane,ER,0.8305,0.015524174696260017
bud neck,vacuolar membrane,Golgi,0.858,0.006595452979136481
bud neck,vacuolar membrane,mitochondrion,0.858,0.017916472867168926
bud neck,vacuolar membrane,nucleus,0.8724999999999999,0.01332291259447421
bud neck,vacuolar membrane,nuclear periphery,0.8629999999999999,0.028390139133156807
bud neck,vacuolar membrane,nucleolus,0.8779999999999999,0.008999999999999984
bud neck,vacuolar membrane,spindle pole,0.873,0.015842979517754825
bud neck,vacuolar membrane,peroxisome,0.8765000000000001,0.014798648586948751
bud neck,vacuolar membrane,vacuolar membrane,0.868,0.01866815470259447
bud neck,vacuolar membrane,vacuole,0.859,0.013285330255586428
bud neck,vacuole,actin,0.732,0.013546217184144053
bud neck,vacuole,bud neck,0.7515,0.009300537618869117
bud neck,vacuole,cell periphery,0.7295,0.01958315602756615
bud neck,vacuole,cytoplasm,0.7015,0.02159861106645518
bud neck,vacuole,endosome,0.7605,0.016077935190813512
bud neck,vacuole,ER,0.7435,0.023270152556440195
bud neck,vacuole,Golgi,0.7545,0.015763882770434435
bud neck,vacuole,mitochondrion,0.743,0.016077935190813523
bud neck,vacuole,nucleus,0.7424999999999999,0.02127204738618264
bud neck,vacuole,nuclear periphery,0.7545,0.016688319268278635
bud neck,vacuole,nucleolus,0.773,0.019836834424877374
bud neck,vacuole,spindle pole,0.7635000000000001,0.031128764832546778
bud neck,vacuole,peroxisome,0.7485,0.02205674500011276
bud neck,vacuole,vacuolar membrane,0.7555000000000001,0.021000000000000015
bud neck,vacuole,vacuole,0.7415,0.014195069566578372
cell periphery,cytoplasm,actin,0.8425,0.02219234102117214
cell periphery,cytoplasm,bud neck,0.8614999999999998,0.006041522986797306
cell periphery,cytoplasm,cell periphery,0.8379999999999999,0.014352700094407294
cell periphery,cytoplasm,cytoplasm,0.8255000000000001,0.016309506430300106
cell periphery,cytoplasm,endosome,0.8360000000000001,0.0076811457478686085
cell periphery,cytoplasm,ER,0.8435,0.019013153341831537
cell periphery,cytoplasm,Golgi,0.8579999999999999,0.01218605760695393
cell periphery,cytoplasm,mitochondrion,0.8365,0.012000000000000002
cell periphery,cytoplasm,nucleus,0.8465,0.01868154169226942
cell periphery,cytoplasm,nuclear periphery,0.8425,0.016046806535881218
cell periphery,cytoplasm,nucleolus,0.845,0.027248853186877423
cell periphery,cytoplasm,spindle pole,0.8705,0.016985287751463015
cell periphery,cytoplasm,peroxisome,0.8435,0.024474476501040836
cell periphery,cytoplasm,vacuolar membrane,0.841,0.020892582415776167
cell periphery,cytoplasm,vacuole,0.8465,0.019013153341831585
cell periphery,endosome,actin,0.8560000000000001,0.019786358937409376
cell periphery,endosome,bud neck,0.8539999999999999,0.006819090848492938
cell periphery,endosome,cell periphery,0.8324999999999999,0.011832159566199237
cell periphery,endosome,cytoplasm,0.819,0.01067707825203128
cell periphery,endosome,endosome,0.859,0.012103718436910198
cell periphery,endosome,ER,0.8710000000000001,0.021130546609115425
cell periphery,endosome,Golgi,0.8574999999999999,0.01581138830084192
cell periphery,endosome,mitochondrion,0.842,0.0210594396886527
cell periphery,endosome,nucleus,0.8619999999999999,0.01653783540854121
cell periphery,endosome,nuclear periphery,0.866,0.014370107863199914
cell periphery,endosome,nucleolus,0.8625,0.010488088481701508
cell periphery,endosome,spindle pole,0.877,0.013546217184144062
cell periphery,endosome,peroxisome,0.8705,0.020024984394500806
cell periphery,endosome,vacuolar membrane,0.8585,0.014713938969562147
cell periphery,endosome,vacuole,0.858,0.009669539802906843
cell periphery,ER,actin,0.8154999999999999,0.023999999999999987
cell periphery,ER,bud neck,0.8019999999999999,0.004847679857416354
cell periphery,ER,cell periphery,0.8094999999999999,0.008860022573334677
cell periphery,ER,cytoplasm,0.8084999999999999,0.004636809247747832
cell periphery,ER,endosome,0.8019999999999999,0.017421251390184335
cell periphery,ER,ER,0.8095000000000001,0.023366642891095867
cell periphery,ER,Golgi,0.794,0.017435595774162704
cell periphery,ER,mitochondrion,0.8015000000000001,0.022282279955157188
cell periphery,ER,nucleus,0.8175000000000001,0.015411035007422441
cell periphery,ER,nuclear periphery,0.7975,0.004183300132670395
cell periphery,ER,nucleolus,0.8030000000000002,0.011554220008291335
cell periphery,ER,spindle pole,0.8005000000000001,0.01435270009440731
cell periphery,ER,peroxisome,0.82,0.009486832980505129
