Location1,Location2,Background,Accuracy,StdDev
actin,cytoplasm,vacuolar membrane,0.8095000000000001,0.009539392014169444
actin,cytoplasm,vacuole,0.7834999999999999,0.012903487900563932
actin,endosome,actin,0.7395,0.016309506430300075
actin,endosome,bud neck,0.7484999999999999,0.019013153341831537
actin,endosome,cell periphery,0.7125,0.01923538406167136
actin,endosome,cytoplasm,0.7454999999999999,0.03159905061864992
actin,endosome,endosome,0.7755,0.02938537050983024
actin,endosome,ER,0.725,0.011937336386313323
actin,endosome,Golgi,0.748,0.014439529078193653
actin,endosome,mitochondrion,0.7665,0.014017845768876162
actin,endosome,nucleus,0.777,0.012786711852544434
actin,endosome,nuclear periphery,0.787,0.02260530911091463
actin,endosome,nucleolus,0.7765000000000001,0.014882876066137229
actin,endosome,spindle pole,0.775,0.017888543819998357
actin,endosome,peroxisome,0.7609999999999999,0.022000000000000006
actin,endosome,vacuolar membrane,0.741,0.015215124054702938
actin,endosome,vacuole,0.754,0.014882876066137222
actin,ER,actin,0.7759999999999999,0.027367864366808027
actin,ER,bud neck,0.7785,0.011467344941179737
actin,ER,cell periphery,0.7655000000000001,0.012083045973594594
actin,ER,cytoplasm,0.779,0.007348469228349557
actin,ER,endosome,0.7875,0.013133925536563716
actin,ER,ER,0.776,0.026153393661244032
actin,ER,Golgi,0.7935000000000001,0.023906066175763862
actin,ER,mitochondrion,0.7685,0.013564659966250557
actin,ER,nucleus,0.818,0.01900000000000001
actin,ER,nuclear periphery,0.7915,0.02022374841615668
actin,ER,nucleolus,0.7959999999999999,0.018881207588499187
actin,ER,spindle pole,0.8045,0.011768602295939807
actin,ER,peroxisome,0.7935000000000001,0.008888194417315604
actin,ER,vacuolar membrane,0.7959999999999999,0.02022374841615669
actin,ER,vacuole,0.776,0.017930421077041105
actin,Golgi,actin,0.6914999999999999,0.02581666128685118
actin,Golgi,bud neck,0.7005,0.0074833147735479
actin,Golgi,cell periphery,0.6845,0.008426149773176326
actin,Golgi,cytoplasm,0.7070000000000001,0.03268791825736231
actin,Golgi,endosome,0.734,0.018881207588499198
actin,Golgi,ER,0.7225,0.02252776065213763
actin,Golgi,Golgi,0.7299999999999999,0.015811388300841913
actin,Golgi,mitochondrion,0.7285,0.007842193570679078
actin,Golgi,nucleus,0.7655,0.01805547008526777
actin,Golgi,nuclear periphery,0.7449999999999999,0.014404860290887916
actin,Golgi,nucleolus,0.7505,0.021817424229271448
actin,Golgi,spindle pole,0.734,0.012103718436910209
actin,Golgi,peroxisome,0.7105,0.006782329983125285
actin,Golgi,vacuolar membrane,0.7325000000000002,0.008514693182963221
actin,Golgi,vacuole,0.726,0.019078784028338895
actin,mitochondrion,actin,0.636,0.026767517628648346
actin,mitochondrion,bud neck,0.6535,0.01601561737804697
actin,mitochondrion,cell periphery,0.6125,0.024949949899749302
actin,mitochondrion,cytoplasm,0.644,0.014195069566578379
actin,mitochondrion,endosome,0.7000000000000001,0.014317821063276366
actin,mitochondrion,ER,0.647,0.018398369492974107
actin,mitochondrion,Golgi,0.696,0.022338307903688695
actin,mitochondrion,mitochondrion,0.6735,0.011135528725660055
actin,mitochondrion,nucleus,0.6865,0.0332640947569598
actin,mitochondrion,nuclear periphery,0.6904999999999999,0.02070024154448445
actin,mitochondrion,nucleolus,0.6849999999999999,0.016046806535881197
actin,mitochondrion,spindle pole,0.681,0.01914418971907663
actin,mitochondrion,peroxisome,0.658,0.024155744658362316
actin,mitochondrion,vacuolar membrane,0.6605000000000001,0.022438805672316875
actin,mitochondrion,vacuole,0.688,0.009924716620639576
actin,nucleus,actin,0.8114999999999999,0.010198039027185541
actin,nucleus,bud neck,0.8314999999999999,0.02022374841615669
actin,nucleus,cell periphery,0.7975000000000001,0.02006240264773888
actin,nucleus,cytoplasm,0.8135,0.015049916943292406
actin,nucleus,endosome,0.8334999999999999,0.009823441352194272
actin,nucleus,ER,0.8135,0.012409673645990838
actin,nucleus,Golgi,0.8150000000000001,0.01508310312899833
actin,nucleus,mitochondrion,0.8119999999999999,0.014781745499094471
actin,nucleus,nucleus,0.8575000000000002,0.018439088914585774
actin,nucleus,nuclear periphery,0.8465,0.006442049363362574
actin,nucleus,nucleolus,0.833,0.020457272545478782
actin,nucleus,spindle pole,0.8240000000000001,0.0117898261225516
actin,nucleus,peroxisome,0.841,0.012103718436910231
actin,nucleus,vacuolar membrane,0.8285,0.01764936259472278
actin,nucleus,vacuole,0.835,0.01172603939955857
actin,nuclear periphery,actin,0.8265,0.01240967364599083
actin,nuclear periphery,bud neck,0.8234999999999999,0.009949874371066182
actin,nuclear periphery,cell periphery,0.795,0.020676073128135346
actin,nuclear periphery,cytoplasm,0.805,0.015411035007422445
actin,nuclear periphery,endosome,0.834,0.03172538415843058
actin,nuclear periphery,ER,0.8320000000000001,0.016613247725836163
actin,nuclear periphery,Golgi,0.842,0.01584297951775486
actin,nuclear periphery,mitochondrion,0.805,0.007582875444051535
actin,nuclear periphery,nucleus,0.8434999999999999,0.01428285685708571
actin,nuclear periphery,nuclear periphery,0.8154999999999999,0.01599999999999999
actin,nuclear periphery,nucleolus,0.8414999999999999,0.009695359714832655
actin,nuclear periphery,spindle pole,0.8365,0.02188606862823929
actin,nuclear periphery,peroxisome,0.8215,0.012103718436910214
actin,nuclear periphery,vacuolar membrane,0.8234999999999999,0.009300537618869136
actin,nuclear periphery,vacuole,0.8240000000000001,0.006819090848492937
actin,nucleolus,actin,0.8240000000000001,0.01959591794226544
actin,nucleolus,bud neck,0.825,0.0057008771254957145
actin,nucleolus,cell periphery,0.8365,0.017219175357722574
actin,nucleolus,cytoplasm,0.8515,0.018614510468986288
actin,nucleolus,endosome,0.8540000000000001,0.015937377450509223
actin,nucleolus,ER,0.8230000000000001,0.02045727254547878
actin,nucleolus,Golgi,0.8515,0.02310844001658269
actin,nucleolus,mitochondrion,0.843,0.015604486534327234
actin,nucleolus,nucleus,0.8615,0.021130546609115418
actin,nucleolus,nuclear periphery,0.8574999999999999,0.010839741694339424
actin,nucleolus,nucleolus,0.8630000000000001,0.005099019513592774
actin,nucleolus,spindle pole,0.852,0.006595452979136451
actin,nucleolus,peroxisome,0.8399999999999999,0.00790569415042097
actin,nucleolus,vacuolar membrane,0.8455,0.02315167380558046
actin,nucleolus,vacuole,0.8484999999999999,0.010198039027185577
actin,spindle pole,actin,0.728,0.023151673805580437
actin,spindle pole,bud neck,0.747,0.017277152543170995
actin,spindle pole,cell periphery,0.7075,0.017606816861659026
actin,spindle pole,cytoplasm,0.7284999999999999,0.015779733838059518
actin,spindle pole,endosome,0.7805,0.01919635382045245
actin,spindle pole,ER,0.7449999999999999,0.010488088481701482
actin,spindle pole,Golgi,0.7805,0.014525839046333961
actin,spindle pole,mitochondrion,0.73,0.019300259065618785
actin,spindle pole,nucleus,0.787,0.01478174549909449
actin,spindle pole,nuclear periphery,0.7765000000000001,0.018207141456033134
actin,spindle pole,nucleolus,0.7949999999999999,0.014662878298615187
actin,spindle pole,spindle pole,0.7695000000000001,0.016911534525287743
actin,spindle pole,peroxisome,0.7145,0.021177818584547384
actin,spindle pole,vacuolar membrane,0.7609999999999999,0.022394195676558693
actin,spindle pole,vacuole,0.7604999999999998,0.01354621718414406
actin,peroxisome,actin,0.645,0.012649110640673504
actin,peroxisome,bud neck,0.641,0.017291616465790572
actin,peroxisome,cell periphery,0.6075,0.017888543819998336
actin,peroxisome,cytoplasm,0.619,0.016248076809271907
actin,peroxisome,endosome,0.6605,0.015116216457831011
actin,peroxisome,ER,0.6415,0.013928388277184131
actin,peroxisome,Golgi,0.654,0.01593737745050924
actin,peroxisome,mitochondrion,0.651,0.024010414407085956
actin,peroxisome,nucleus,0.6835,0.022394195676558697
actin,peroxisome,nuclear periphery,0.653,0.025367301787931656
actin,peroxisome,nucleolus,0.6719999999999999,0.016837458240482727
actin,peroxisome,spindle pole,0.6685000000000001,0.005830951894845307
actin,peroxisome,peroxisome,0.665,0.009746794344808985
actin,peroxisome,vacuolar membrane,0.6515000000000001,0.02374868417407586
actin,peroxisome,vacuole,0.64,0.018506755523321743
actin,vacuolar membrane,actin,0.8265,0.009300537618869115
actin,vacuolar membrane,bud neck,0.8245000000000001,0.023895606290697025
actin,vacuolar membrane,cell periphery,0.804,0.023537204591879628
actin,vacuolar membrane,cytoplasm,0.8205,0.03005827673037828
actin,vacuolar membrane,endosome,0.8315000000000001,0.00845576726264388
actin,vacuolar membrane,ER,0.842,0.007648529270389163
actin,vacuolar membrane,Golgi,0.8220000000000001,0.018466185312619406
actin,vacuolar membrane,mitochondrion,0.8375,0.013874436925511628
actin,vacuolar membrane,nucleus,0.8314999999999999,0.011467344941179708
actin,vacuolar membrane,nuclear periphery,0.8275,0.014832396974191302
actin,vacuolar membrane,nucleolus,0.8455,0.013910427743243584
actin,vacuolar membrane,spindle pole,0.8324999999999999,0.013228756555322956
actin,vacuolar membrane,peroxisome,0.8285,0.015049916943292425
actin,vacuolar membrane,vacuolar membrane,0.8344999999999999,0.006964194138592073
actin,vacuolar membrane,vacuole,0.8065,0.023695991222145576
actin,vacuole,actin,0.8425,0.020554804791094464
actin,vacuole,bud neck,0.8360000000000001,0.01601561737804697
actin,vacuole,cell periphery,0.808,0.005787918451395093
actin,vacuole,cytoplasm,0.8140000000000001,0.025913317039699877
actin,vacuole,endosome,0.827,0.016155494421403526
actin,vacuole,ER,0.8225,0.027883686987197384
actin,vacuole,Golgi,0.8310000000000001,0.01146734494117974
actin,vacuole,mitochondrion,0.8235000000000001,0.017930421077041098
actin,vacuole,nucleus,0.8460000000000001,0.01707337107896389
actin,vacuole,nuclear periphery,0.817,0.006595452979136444
actin,vacuole,nucleolus,0.8584999999999999,0.010198039027185565
actin,vacuole,spindle pole,0.8469999999999999,0.01029563014098701
actin,vacuole,peroxisome,0.826,0.0262011450131478
actin,vacuole,vacuolar membrane,0.807,0.01176860229593981
actin,vacuole,vacuole,0.82,0.012549900398011132
bud neck,cell periphery,actin,0.78,0.01234908903522848
bud neck,cell periphery,bud neck,0.778,0.009407443861113394
bud neck,cell periphery,cell periphery,0.733,0.017421251390184335
bud neck,cell periphery,cytoplasm,0.7685000000000001,0.006442049363362574
bud neck,cell periphery,endosome,0.7709999999999999,0.017790446874657192
bud neck,cell periphery,ER,0.768,0.017564168070250283
bud neck,cell periphery,Golgi,0.7660000000000001,0.008602325267042634
bud neck,cell periphery,mitochondrion,0.7590000000000001,0.01699999999999997
bud neck,cell periphery,nucleus,0.806,0.01750714140001159
bud neck,cell periphery,nuclear periphery,0.7870000000000001,0.02152905014161098
bud neck,cell periphery,nucleolus,0.779,0.007999999999999995
bud neck,cell periphery,spindle pole,0.7735,0.014966629547095779
bud neck,cell periphery,peroxisome,0.7794999999999999,0.010173494974687902
bud neck,cell periphery,vacuolar membrane,0.7690000000000001,0.018748333259252667
bud neck,cell periphery,vacuole,0.777,0.00913783344124854
bud neck,cytoplasm,actin,0.691,0.02634387974463899
bud neck,cytoplasm,bud neck,0.6729999999999999,0.022045407685048576
bud neck,cytoplasm,cell periphery,0.6800000000000002,0.02738612787525829
bud neck,cytoplasm,cytoplasm,0.6884999999999999,0.020161845153655954
bud neck,cytoplasm,endosome,0.7150000000000001,0.02655183609470349
bud neck,cytoplasm,ER,0.7204999999999999,0.008999999999999998
bud neck,cytoplasm,Golgi,0.6895,0.008124038404635934
bud neck,cytoplasm,mitochondrion,0.683,0.02129553943904684
bud neck,cytoplasm,nucleus,0.6935,0.01647725705328408
bud neck,cytoplasm,nuclear periphery,0.7145,0.015604486534327222
bud neck,cytoplasm,nucleolus,0.6849999999999999,0.012942179105544774
bud neck,cytoplasm,spindle pole,0.68,0.018907670401189028
bud neck,cytoplasm,peroxisome,0.6895,0.020273134932713273
bud neck,cytoplasm,vacuolar membrane,0.6924999999999999,0.02706473720544872
bud neck,cytoplasm,vacuole,0.6835,0.018207141456033117
bud neck,endosome,actin,0.7565,0.027955321496988733
bud neck,endosome,bud neck,0.7550000000000001,0.022527760652137605
bud neck,endosome,cell periphery,0.7375,0.015247950681976905
bud neck,endosome,cytoplasm,0.7474999999999999,0.007745966692414834
bud neck,endosome,endosome,0.7460000000000001,0.02171405075060846
bud neck,endosome,ER,0.742,0.02912902332725902
bud neck,endosome,Golgi,0.7495,0.010295630140987002
bud neck,endosome,mitochondrion,0.765,0.029197602641312874
bud neck,endosome,nucleus,0.7575000000000001,0.014662878298615187
bud neck,endosome,nuclear periphery,0.7895,0.009137833441248555
bud neck,endosome,nucleolus,0.758,0.019131126469709006
bud neck,endosome,spindle pole,0.762,0.012083045973594568
bud neck,endosome,peroxisome,0.761,0.024728526037756472
bud neck,endosome,vacuolar membrane,0.751,0.013190905958272891
bud neck,endosome,vacuole,0.776,0.015297058540778369
bud neck,ER,actin,0.7370000000000001,0.01880159567696316
bud neck,ER,bud neck,0.738,0.023259406699225993
bud neck,ER,cell periphery,0.713,0.017635192088548423
bud neck,ER,cytoplasm,0.719,0.023054283766797
bud neck,ER,endosome,0.7390000000000001,0.020161845153655943
bud neck,ER,ER,0.72,0.005477225575051666
bud neck,ER,Golgi,0.7230000000000001,0.013266499161421598
bud neck,ER,mitochondrion,0.735,0.019039432764659765
bud neck,ER,nucleus,0.749,0.012409673645990868
bud neck,ER,nuclear periphery,0.7295,0.0101734949746879
bud neck,ER,nucleolus,0.7314999999999999,0.009300537618869155
bud neck,ER,spindle pole,0.7385,0.01356465996625053
bud neck,ER,peroxisome,0.723,0.01932614809008769
bud neck,ER,vacuolar membrane,0.7455,0.030016662039607275
bud neck,ER,vacuole,0.7485,0.014798648586948751
bud neck,Golgi,actin,0.748,0.017204650534085233
bud neck,Golgi,bud neck,0.7625,0.012449899597988727
bud neck,Golgi,cell periphery,0.717,0.02002498439450081
bud neck,Golgi,cytoplasm,0.742,0.012786711852544416
bud neck,Golgi,endosome,0.7705,0.01913112646970897
bud neck,Golgi,ER,0.7445,0.013546217184144052
bud neck,Golgi,Golgi,0.7365,0.02065187642806339
bud neck,Golgi,mitochondrion,0.7395,0.024413111231467388
bud neck,Golgi,nucleus,0.7630000000000001,0.024361855430159677
bud neck,Golgi,nuclear periphery,0.776,0.025719642299223383
bud neck,Golgi,nucleolus,0.7595,0.024207436873820425
bud neck,Golgi,spindle pole,0.752,0.012288205727444492
bud neck,Golgi,peroxisome,0.732,0.02152905014161099
bud neck,Golgi,vacuolar membrane,0.734,0.01067707825203132
bud neck,Golgi,vacuole,0.7535000000000001,0.01707337107896387
bud neck,mitochondrion,actin,0.72,0.01129158979063624
bud neck,mitochondrion,bud neck,0.7245000000000001,0.02368543856465404
bud neck,mitochondrion,cell periphery,0.7025,0.035035696082709684
bud neck,mitochondrion,cytoplasm,0.7144999999999999,0.02135415650406262
bud neck,mitochondrion,endosome,0.7265,0.014543039572249018
bud neck,mitochondrion,ER,0.7075,0.021330729007701527
bud neck,mitochondrion,Golgi,0.724,0.005612486080160911
bud neck,mitochondrion,mitochondrion,0.727,0.03366749173906487
bud neck,mitochondrion,nucleus,0.7230000000000001,0.01983683442487738
bud neck,mitochondrion,nuclear periphery,0.748,0.02045727254547878
bud neck,mitochondrion,nucleolus,0.7095,0.01443952907819365
bud neck,mitochondrion,spindle pole,0.735,0.020796634343085423
bud neck,mitochondrion,peroxisome,0.7064999999999999,0.01940360791193225
bud neck,mitochondrion,vacuolar membrane,0.725,0.012549900398011158
bud neck,mitochondrion,vacuole,0.733,0.017421251390184335
bud neck,nucleus,actin,0.7955,0.01698528775146304
bud neck,nucleus,bud neck,0.8025,0.01658312395177697
bud neck,nucleus,cell periphery,0.7805000000000001,0.01288409872672514
bud neck,nucleus,cytoplasm,0.787,0.011554220008291342
bud neck,nucleus,endosome,0.8234999999999999,0.008455767262643877
bud neck,nucleus,ER,0.807,0.01691153452528774
bud neck,nucleus,Golgi,0.8065,0.021828879952943067
bud neck,nucleus,mitochondrion,0.8044999999999998,0.008999999999999972
bud neck,nucleus,nucleus,0.8195,0.009407443861113378
bud neck,nucleus,nuclear periphery,0.8225,0.008062257748298522
bud neck,nucleus,nucleolus,0.794,0.029774149861918814
bud neck,nucleus,spindle pole,0.8160000000000001,0.013747727084867527
bud neck,nucleus,peroxisome,0.8085000000000001,0.018547236990991398
bud neck,nucleus,vacuolar membrane,0.7969999999999999,0.019836834424877357
bud neck,nucleus,vacuole,0.8029999999999999,0.010295630140986991
bud neck,nuclear periphery,actin,0.8385,0.01750714140001159
bud neck,nuclear periphery,bud neck,0.849,0.014798648586948716
bud neck,nuclear periphery,cell periphery,0.8345,0.01197914855071095
bud neck,nuclear periphery,cytoplasm,0.8400000000000001,0.01483239697419135
bud neck,nuclear periphery,endosome,0.8560000000000001,0.008746427842267968
bud neck,nuclear periphery,ER,0.8644999999999999,0.01770593120962576
bud neck,nuclear periphery,Golgi,0.8414999999999999,0.009300537618869167
bud neck,nuclear periphery,mitochondrion,0.8484999999999999,0.009695359714832676
bud neck,nuclear periphery,nucleus,0.8634999999999999,0.012308533625091163
bud neck,nuclear periphery,nuclear periphery,0.8560000000000001,0.024929901724635824
bud neck,nuclear periphery,nucleolus,0.8680000000000001,0.012980754985747184
bud neck,nuclear periphery,spindle pole,0.8309999999999998,0.014543039572248978
bud neck,nuclear periphery,peroxisome,0.8510000000000002,0.030846393630374377
bud neck,nuclear periphery,vacuolar membrane,0.8414999999999999,0.022891046284519205
bud neck,nuclear periphery,vacuole,0.8435,0.018069310999592657
bud neck,nucleolus,actin,0.8530000000000001,0.012288205727444526
bud neck,nucleolus,bud neck,0.8634999999999999,0.010793516572461456
bud neck,nucleolus,cell periphery,0.8615,0.018479718612576315
bud neck,nucleolus,cytoplasm,0.868,0.027267196408871975
bud neck,nucleolus,endosome,0.8805,0.020639767440550308
bud neck,nucleolus,ER,0.8695,0.014696938456699036
bud neck,nucleolus,Golgi,0.8799999999999999,0.019748417658131477
bud neck,nucleolus,mitochondrion,0.8634999999999999,0.01309580085370878
bud neck,nucleolus,nucleus,0.8895,0.0053385391260156526
bud neck,nucleolus,nuclear periphery,0.8835,0.015132745950421552
bud neck,nucleolus,nucleolus,0.8865000000000001,0.020285462775100786
bud neck,nucleolus,spindle pole,0.8705,0.00556776436283003
bud neck,nucleolus,peroxisome,0.8535,0.011022703842524299
bud neck,nucleolus,vacuolar membrane,0.874,0.012999999999999972
bud neck,nucleolus,vacuole,0.8805,0.019455076458343705
bud neck,spindle pole,actin,0.711,0.01793042107704112
bud neck,spindle pole,bud neck,0.736,0.024929901724635824
bud neck,spindle pole,cell periphery,0.7095,0.01784656829757475
bud neck,spindle pole,cytoplasm,0.7410000000000001,0.00489897948556634
bud neck,spindle pole,endosome,0.7595000000000001,0.006403124237432859
bud neck,spindle pole,ER,0.751,0.022056745000112777
bud neck,spindle pole,Golgi,0.7355,0.01919635382045245
bud neck,spindle pole,mitochondrion,0.7509999999999999,0.022561028345356934
bud neck,spindle pole,nucleus,0.742,0.02420743687382039
bud neck,spindle pole,nuclear periphery,0.7575000000000001,0.006324555320336773
bud neck,spindle pole,nucleolus,0.764,0.014456832294800936
bud neck,spindle pole,spindle pole,0.7525,0.01955760721560794
bud neck,spindle pole,peroxisome,0.7464999999999999,0.017363755354185318
bud neck,spindle pole,vacuolar membrane,0.734,0.013928388277184131
bud neck,spindle pole,vacuole,0.7605000000000001,0.02164486082191335
bud neck,peroxisome,actin,0.728,0.012186057606953928
bud neck,peroxisome,bud neck,0.7545,0.01866815470259445
bud neck,peroxisome,cell periphery,0.7434999999999999,0.03168595903550969
bud neck,peroxisome,cytoplasm,0.7555000000000001,0.016232683080747917
bud neck,peroxisome,endosome,0.764,0.024217762076624686
bud neck,peroxisome,ER,0.75,0.021330729007701527
bud neck,peroxisome,Golgi,0.754,0.032924155266308645
bud neck,peroxisome,mitochondrion,0.749,0.022616365755797275
bud neck,peroxisome,nucleus,0.7609999999999999,0.028530685235374192
bud neck,peroxisome,nuclear periphery,0.7569999999999999,0.015280706789936123
bud neck,peroxisome,nucleolus,0.764,0.010677078252031333
bud neck,peroxisome,spindle pole,0.7695000000000001,0.00827647267862344
bud neck,peroxisome,peroxisome,0.7585000000000001,0.022449944320643615
bud neck,peroxisome,vacuolar membrane,0.7424999999999999,0.02091650066335188
bud neck,peroxisome,vacuole,0.753,0.01945507645834373
bud neck,vacuolar membrane,actin,0.8325000000000001,0.006892024376045093
bud neck,vacuolar membrane,bud neck,0.819,0.019849433241279208
bud neck,vacuolar membrane,cell periphery,0.8095000000000001,0.010770329614268971
bud neck,vacuolar membrane,cytoplasm,0.819,0.01007472083980493
bud neck,vacuolar membrane,endosome,0.8175000000000001,0.013322912594474219
bud neck,vacuolar membrane,ER,0.8295,0.025903667693977242
bud neck,vacuolar membrane,Golgi,0.818,0.008426149773176357
bud neck,vacuolar membrane,mitochondrion,0.8295,0.013546217184144047
bud neck,vacuolar membrane,nucleus,0.821,0.009949874371066193
bud neck,vacuolar membrane,nuclear periphery,0.843,0.014696938456699083
bud neck,vacuolar membrane,nucleolus,0.8299999999999998,0.02196588263648878
bud neck,vacuolar membrane,spindle pole,0.8099999999999999,0.01140175425099134
bud neck,vacuolar membrane,peroxisome,0.8145,0.014265342617687094
bud neck,vacuolar membrane,vacuolar membrane,0.8160000000000001,0.010198039027185567
bud neck,vacuolar membrane,vacuole,0.8160000000000001,0.0066332495807107875
bud neck,vacuole,actin,0.7,0.028548204847240397
bud neck,vacuole,bud neck,0.6994999999999999,0.015280706789936132
bud neck,vacuole,cell periphery,0.6665,0.01067707825203132
bud neck,vacuole,cytoplasm,0.6675000000000001,0.01930025906561879
bud neck,vacuole,endosome,0.6980000000000001,0.02556364606232844
bud neck,vacuole,ER,0.7120000000000001,0.013453624047073742
bud neck,vacuole,Golgi,0.696,0.0317647603485372
bud neck,vacuole,mitochondrion,0.6935,0.03393375900191432
bud neck,vacuole,nucleus,0.7145,0.007483314773547879
bud neck,vacuole,nuclear periphery,0.7144999999999999,0.009797958971132725
bud neck,vacuole,nucleolus,0.7125,0.030659419433511782
bud neck,vacuole,spindle pole,0.701,0.02272663635472702
bud neck,vacuole,peroxisome,0.6859999999999999,0.02353720459187965
bud neck,vacuole,vacuolar membrane,0.7064999999999999,0.027910571473905726
bud neck,vacuole,vacuole,0.6965,0.011467344941179698
cell periphery,cytoplasm,actin,0.8029999999999999,0.017204650534085257
cell periphery,cytoplasm,bud neck,0.7855,0.014265342617687101
cell periphery,cytoplasm,cell periphery,0.7715,0.015378556499229692
cell periphery,cytoplasm,cytoplasm,0.783,0.02021138293140774
cell periphery,cytoplasm,endosome,0.8009999999999999,0.016401219466856735
cell periphery,cytoplasm,ER,0.7875,0.021794494717703346
cell periphery,cytoplasm,Golgi,0.8184999999999999,0.0051478150704935095
cell periphery,cytoplasm,mitochondrion,0.8055,0.018668154702594454
cell periphery,cytoplasm,nucleus,0.8295,0.011113055385446454
cell periphery,cytoplasm,nuclear periphery,0.8074999999999999,0.00908295106229246
cell periphery,cytoplasm,nucleolus,0.8205,0.013076696830621999
cell periphery,cytoplasm,spindle pole,0.825,0.018096961070853856
cell periphery,cytoplasm,peroxisome,0.8219999999999998,0.007810249675906644
cell periphery,cytoplasm,vacuolar membrane,0.8074999999999999,0.009746794344808933
cell periphery,cytoplasm,vacuole,0.7939999999999999,0.03108858311341965
cell periphery,endosome,actin,0.8295,0.019710403344427033
cell periphery,endosome,bud neck,0.8234999999999999,0.014543039572249006
cell periphery,endosome,cell periphery,0.7995,0.00244948974278318
cell periphery,endosome,cytoplasm,0.818,0.01017349497468788
cell periphery,endosome,endosome,0.8205,0.016837458240482737
cell periphery,endosome,ER,0.8310000000000001,0.031088583113419627
cell periphery,endosome,Golgi,0.8205,0.0312009615236454
cell periphery,endosome,mitochondrion,0.8290000000000001,0.007516648189186478
cell periphery,endosome,nucleus,0.8539999999999999,0.0166282891483159
cell periphery,endosome,nuclear periphery,0.8469999999999999,0.009137833441248518
cell periphery,endosome,nucleolus,0.8355,0.016985287751463057
cell periphery,endosome,spindle pole,0.834,0.022169799277395364
cell periphery,endosome,peroxisome,0.8480000000000001,0.011000000000000017
cell periphery,endosome,vacuolar membrane,0.8425,0.018641351882307255
cell periphery,endosome,vacuole,0.8305,0.023843238035132757
cell periphery,ER,actin,0.7565,0.010074720839804931
cell periphery,ER,bud neck,0.757,0.015033296378372921
cell periphery,ER,cell periphery,0.732,0.00992471662063962
cell periphery,ER,cytoplasm,0.7505000000000001,0.010535653752852741
cell periphery,ER,endosome,0.758,0.014265342617687088
cell periphery,ER,ER,0.76,0.016278820596099683
cell periphery,ER,Golgi,0.7569999999999999,0.011335784048754648
cell periphery,ER,mitochondrion,0.75,0.015411035007422426
cell periphery,ER,nucleus,0.7925,0.00894427190999916
cell periphery,ER,nuclear periphery,0.767,0.009407443861113403
cell periphery,ER,nucleolus,0.765,0.011726039399558588
cell periphery,ER,spindle pole,0.771,0.012103718436910217
cell periphery,ER,peroxisome,0.7645000000000001,0.02293468988235944
cell periphery,ER,vacuolar membrane,0.7550000000000001,0.015811388300841868
cell periphery,ER,vacuole,0.7565000000000001,0.035411862419251525
