Location1,Location2,Background,Accuracy,StdDev
actin,mitochondrion,vacuole,0.652,0.015443445211480483
actin,nucleus,actin,0.7494999999999999,0.025367301787931625
actin,nucleus,bud neck,0.7515000000000001,0.00982344135219422
actin,nucleus,cell periphery,0.735,0.0170293863659264
actin,nucleus,cytoplasm,0.7645,0.016688319268278615
actin,nucleus,endosome,0.7515000000000001,0.013285330255586396
actin,nucleus,ER,0.7655,0.016537835408541222
actin,nucleus,Golgi,0.7464999999999999,0.028965496715920493
actin,nucleus,mitochondrion,0.754,0.012708265027138822
actin,nucleus,nucleus,0.76,0.009999999999999998
actin,nucleus,nuclear periphery,0.7470000000000001,0.012389511693363862
actin,nucleus,nucleolus,0.7545000000000001,0.022880122377295097
actin,nucleus,spindle pole,0.7460000000000001,0.008602325267042594
actin,nucleus,peroxisome,0.7755000000000001,0.01826198236774969
actin,nucleus,vacuolar membrane,0.7535,0.022505554869853783
actin,nucleus,vacuole,0.746,0.007842193570679045
actin,nuclear periphery,actin,0.7274999999999999,0.0158113883008419
actin,nuclear periphery,bud neck,0.7290000000000001,0.01640121946685673
actin,nuclear periphery,cell periphery,0.7245,0.023738154940938446
actin,nuclear periphery,cytoplasm,0.736,0.013472193585307466
actin,nuclear periphery,endosome,0.7150000000000001,0.02669269563007827
actin,nuclear periphery,ER,0.743,0.020579115627256676
actin,nuclear periphery,Golgi,0.703,0.012186057606953928
actin,nuclear periphery,mitochondrion,0.7235,0.01991230775173988
actin,nuclear periphery,nucleus,0.726,0.02353720459187966
actin,nuclear periphery,nuclear periphery,0.7209999999999999,0.017219175357722556
actin,nuclear periphery,nucleolus,0.729,0.01907878402833893
actin,nuclear periphery,spindle pole,0.7355,0.013171939872319483
actin,nuclear periphery,peroxisome,0.7435000000000002,0.0122065556157337
actin,nuclear periphery,vacuolar membrane,0.7304999999999999,0.015362291495737231
actin,nuclear periphery,vacuole,0.7144999999999999,0.01893409622876149
actin,nucleolus,actin,0.7845000000000001,0.022549944567559363
actin,nucleolus,bud neck,0.7945,0.009797958971132717
actin,nucleolus,cell periphery,0.796,0.01067707825203128
actin,nucleolus,cytoplasm,0.7969999999999999,0.02347338918861103
actin,nucleolus,endosome,0.7735000000000001,0.011467344941179727
actin,nucleolus,ER,0.796,0.019274335267396393
actin,nucleolus,Golgi,0.756,0.019274335267396372
actin,nucleolus,mitochondrion,0.7915000000000001,0.02591331703969989
actin,nucleolus,nucleus,0.8015000000000001,0.016999999999999984
actin,nucleolus,nuclear periphery,0.7965,0.030024989592004853
actin,nucleolus,nucleolus,0.792,0.017846568297574757
actin,nucleolus,spindle pole,0.8055,0.007648529270389162
actin,nucleolus,peroxisome,0.7965,0.00489897948556636
actin,nucleolus,vacuolar membrane,0.7769999999999999,0.015443445211480517
actin,nucleolus,vacuole,0.7954999999999999,0.01354621718414406
actin,spindle pole,actin,0.7525,0.016955824957813156
actin,spindle pole,bud neck,0.7430000000000001,0.017986105748604948
actin,spindle pole,cell periphery,0.74,0.020062402647738876
actin,spindle pole,cytoplasm,0.7575,0.008366600265340737
actin,spindle pole,endosome,0.7404999999999999,0.011768602295939803
actin,spindle pole,ER,0.75625,0.023301689852884055
actin,spindle pole,Golgi,0.74,0.014916433890176288
actin,spindle pole,mitochondrion,0.7495,0.010999999999999998
actin,spindle pole,nucleus,0.7345,0.00827647267862345
actin,spindle pole,nuclear periphery,0.7485,0.0033911649915626075
actin,spindle pole,nucleolus,0.748,0.01653783540854121
actin,spindle pole,spindle pole,0.742,0.019455076458343705
actin,spindle pole,peroxisome,0.7545,0.019646882704388476
actin,spindle pole,vacuolar membrane,0.7290000000000001,0.007842193570679092
actin,spindle pole,vacuole,0.744,0.014798648586948737
actin,peroxisome,actin,0.663,0.016985287751463057
actin,peroxisome,bud neck,0.656,0.023801260470823787
actin,peroxisome,cell periphery,0.664,0.032733774606665794
actin,peroxisome,cytoplasm,0.681,0.009027735042633876
actin,peroxisome,endosome,0.661,0.013095800853708804
actin,peroxisome,ER,0.683,0.013729530217745962
actin,peroxisome,Golgi,0.6439999999999999,0.01907878402833889
actin,peroxisome,mitochondrion,0.67,0.017248188310660353
actin,peroxisome,nucleus,0.6715,0.018275666882497058
actin,peroxisome,nuclear periphery,0.6620000000000001,0.01298075498574716
actin,peroxisome,nucleolus,0.665,0.027294688127912387
actin,peroxisome,spindle pole,0.69,0.009486832980505112
actin,peroxisome,peroxisome,0.6775000000000001,0.03714835124201342
actin,peroxisome,vacuolar membrane,0.657,0.021988633427296025
actin,peroxisome,vacuole,0.666,0.029983328701129908
actin,vacuolar membrane,actin,0.7324999999999999,0.018506755523321764
actin,vacuolar membrane,bud neck,0.7375,0.02224859546128699
actin,vacuolar membrane,cell periphery,0.7235,0.02177154105707725
actin,vacuolar membrane,cytoplasm,0.7315,0.017720045146669368
actin,vacuolar membrane,endosome,0.7275,0.012747548783981965
actin,vacuolar membrane,ER,0.743,0.01511621645783096
actin,vacuolar membrane,Golgi,0.7295,0.01932614809008769
actin,vacuolar membrane,mitochondrion,0.736,0.013656500283747658
actin,vacuolar membrane,nucleus,0.7165,0.02305428376679699
actin,vacuolar membrane,nuclear periphery,0.7234999999999999,0.026248809496813356
actin,vacuolar membrane,nucleolus,0.746,0.011895377253370313
actin,vacuolar membrane,spindle pole,0.7304999999999999,0.022880122377295108
actin,vacuolar membrane,peroxisome,0.7465,0.013379088160259662
actin,vacuolar membrane,vacuolar membrane,0.7244999999999999,0.017916472867168916
actin,vacuolar membrane,vacuole,0.7270000000000001,0.0040000000000000036
actin,vacuole,actin,0.7744444444444444,0.01387777332977422
actin,vacuole,bud neck,0.77,0.019035379665568668
actin,vacuole,cell periphery,0.7722222222222223,0.0164804410824348
actin,vacuole,cytoplasm,0.7872222222222223,0.018138697463682775
actin,vacuole,endosome,0.7744444444444444,0.013766124103737657
actin,vacuole,ER,0.7916666666666666,0.016386534670836245
actin,vacuole,Golgi,0.7677777777777777,0.011992796191623838
actin,vacuole,mitochondrion,0.7611111111111111,0.017655831757856354
actin,vacuole,nucleus,0.7649999999999999,0.020230157173370154
actin,vacuole,nuclear periphery,0.7716666666666667,0.01911627837120582
actin,vacuole,nucleolus,0.7866666666666667,0.02182986967154278
actin,vacuole,spindle pole,0.7849999999999999,0.022946529364514873
actin,vacuole,peroxisome,0.7916666666666667,0.01748014746950251
actin,vacuole,vacuolar membrane,0.765,0.017708197167232452
actin,vacuole,vacuole,0.77,0.025980762113533142
bud neck,cell periphery,actin,0.7114999999999999,0.03516390194503449
bud neck,cell periphery,bud neck,0.705,0.013322912594474202
bud neck,cell periphery,cell periphery,0.6940000000000001,0.01991230775173986
bud neck,cell periphery,cytoplasm,0.7135,0.023906066175763813
bud neck,cell periphery,endosome,0.7154999999999999,0.023632604596192958
bud neck,cell periphery,ER,0.7110000000000001,0.018207141456033117
bud neck,cell periphery,Golgi,0.7095,0.018999999999999982
bud neck,cell periphery,mitochondrion,0.7150000000000001,0.018371173070873836
bud neck,cell periphery,nucleus,0.7084999999999999,0.02136586061922151
bud neck,cell periphery,nuclear periphery,0.701,0.01290348790056395
bud neck,cell periphery,nucleolus,0.732,0.024566236993076505
bud neck,cell periphery,spindle pole,0.7275,0.012942179105544783
bud neck,cell periphery,peroxisome,0.7205,0.023999999999999983
bud neck,cell periphery,vacuolar membrane,0.7140000000000001,0.026296387584609428
bud neck,cell periphery,vacuole,0.7194999999999999,0.017204650534085278
bud neck,cytoplasm,actin,0.704,0.010677078252031319
bud neck,cytoplasm,bud neck,0.7200000000000001,0.014577379737113242
bud neck,cytoplasm,cell periphery,0.6975,0.02738612787525833
bud neck,cytoplasm,cytoplasm,0.6904999999999999,0.019455076458343733
bud neck,cytoplasm,endosome,0.7194999999999999,0.019065675964937624
bud neck,cytoplasm,ER,0.716,0.01764936259472279
bud neck,cytoplasm,Golgi,0.7205,0.013360389215887388
bud neck,cytoplasm,mitochondrion,0.711,0.008154753215150077
bud neck,cytoplasm,nucleus,0.7165,0.019974984355438156
bud neck,cytoplasm,nuclear periphery,0.7154999999999999,0.004301162633521307
bud neck,cytoplasm,nucleolus,0.7224999999999999,0.01788854381999832
bud neck,cytoplasm,spindle pole,0.7045000000000001,0.016985287751463022
bud neck,cytoplasm,peroxisome,0.7185,0.008455767262643885
bud neck,cytoplasm,vacuolar membrane,0.7144999999999999,0.02315167380558043
bud neck,cytoplasm,vacuole,0.6955,0.017564168070250297
bud neck,endosome,actin,0.6725000000000001,0.02202271554554525
bud neck,endosome,bud neck,0.6799999999999999,0.013693063937629145
bud neck,endosome,cell periphery,0.6815,0.015779733838059487
bud neck,endosome,cytoplasm,0.6555,0.008717797887081371
bud neck,endosome,endosome,0.654,0.028178005607210746
bud neck,endosome,ER,0.6719999999999999,0.014781745499094492
bud neck,endosome,Golgi,0.6645,0.014696938456699065
bud neck,endosome,mitochondrion,0.6915000000000001,0.01067707825203132
bud neck,endosome,nucleus,0.6685,0.02283637449333847
bud neck,endosome,nuclear periphery,0.667,0.02057911562725668
bud neck,endosome,nucleolus,0.674,0.019974984355438184
bud neck,endosome,spindle pole,0.6715,0.017649362594722818
bud neck,endosome,peroxisome,0.6655,0.02315167380558047
bud neck,endosome,vacuolar membrane,0.655,0.013509256086106309
bud neck,endosome,vacuole,0.6705,0.017705931209625807
bud neck,ER,actin,0.7295,0.008717797887081359
bud neck,ER,bud neck,0.6965,0.018748333259252677
bud neck,ER,cell periphery,0.6954999999999999,0.014177446878757808
bud neck,ER,cytoplasm,0.7175,0.011510864433221368
bud neck,ER,endosome,0.7035,0.017073371078963874
bud neck,ER,ER,0.7090000000000001,0.02700000000000001
bud neck,ER,Golgi,0.7010000000000001,0.015378556499229673
bud neck,ER,mitochondrion,0.7174999999999999,0.021389249636207454
bud neck,ER,nucleus,0.7194999999999999,0.02249444375840401
bud neck,ER,nuclear periphery,0.701,0.024929901724635835
bud neck,ER,nucleolus,0.716,0.002549509756796386
bud neck,ER,spindle pole,0.7125000000000001,0.018708286933869687
bud neck,ER,peroxisome,0.701,0.017219175357722584
bud neck,ER,vacuolar membrane,0.707,0.016385969608173942
bud neck,ER,vacuole,0.7020000000000001,0.018466185312619385
bud neck,Golgi,actin,0.6545,0.009924716620639597
bud neck,Golgi,bud neck,0.6415,0.016324827717314486
bud neck,Golgi,cell periphery,0.6405,0.02164486082191335
bud neck,Golgi,cytoplasm,0.647,0.019583156027566165
bud neck,Golgi,endosome,0.6249999999999999,0.015411035007422445
bud neck,Golgi,ER,0.6415,0.017291616465790582
bud neck,Golgi,Golgi,0.6365000000000001,0.02947880594596737
bud neck,Golgi,mitochondrion,0.6335,0.035234925854895745
bud neck,Golgi,nucleus,0.636,0.02034698994937578
bud neck,Golgi,nuclear periphery,0.6300000000000001,0.016733200530681485
bud neck,Golgi,nucleolus,0.6345,0.027267196408871958
bud neck,Golgi,spindle pole,0.65,0.014577379737113264
bud neck,Golgi,peroxisome,0.665,0.01767766952966372
bud neck,Golgi,vacuolar membrane,0.632,0.03752998800959042
bud neck,Golgi,vacuole,0.6359999999999999,0.02406241883103192
bud neck,mitochondrion,actin,0.6369999999999999,0.01478174549909449
bud neck,mitochondrion,bud neck,0.626,0.015378556499229678
bud neck,mitochondrion,cell periphery,0.6300000000000001,0.03684426685388108
bud neck,mitochondrion,cytoplasm,0.632,0.01756416807025028
bud neck,mitochondrion,endosome,0.623,0.019646882704388517
bud neck,mitochondrion,ER,0.6154999999999999,0.011768602295939803
bud neck,mitochondrion,Golgi,0.624,0.03281005943304584
bud neck,mitochondrion,mitochondrion,0.6325,0.019557607215607946
bud neck,mitochondrion,nucleus,0.6205,0.013820274961085267
bud neck,mitochondrion,nuclear periphery,0.6305,0.016462077633154337
bud neck,mitochondrion,nucleolus,0.626,0.019144189719076648
bud neck,mitochondrion,spindle pole,0.6265,0.011575836902790236
bud neck,mitochondrion,peroxisome,0.6475,0.020186629238186374
bud neck,mitochondrion,vacuolar membrane,0.619,0.019786358937409383
bud neck,mitochondrion,vacuole,0.6255,0.014439529078193628
bud neck,nucleus,actin,0.6849999999999999,0.017392527130926063
bud neck,nucleus,bud neck,0.6815,0.016628289148315895
bud neck,nucleus,cell periphery,0.6745000000000001,0.010653637876331279
bud neck,nucleus,cytoplasm,0.6775,0.01760681686165898
bud neck,nucleus,endosome,0.6769999999999999,0.009000000000000017
bud neck,nucleus,ER,0.6609999999999999,0.02952117883825103
bud neck,nucleus,Golgi,0.6635,0.02442334948363965
bud neck,nucleus,mitochondrion,0.6679999999999999,0.017776388834631198
bud neck,nucleus,nucleus,0.6769999999999999,0.008860022573334668
bud neck,nucleus,nuclear periphery,0.675,0.021965882636488777
bud neck,nucleus,nucleolus,0.6915000000000001,0.023590252224170896
bud neck,nucleus,spindle pole,0.6779999999999999,0.020087309426600673
bud neck,nucleus,peroxisome,0.6860000000000002,0.01199999999999996
bud neck,nucleus,vacuolar membrane,0.6719999999999999,0.01989974874213242
bud neck,nucleus,vacuole,0.6545,0.02008730942660067
bud neck,nuclear periphery,actin,0.7170000000000001,0.013171939872319495
bud neck,nuclear periphery,bud neck,0.7415,0.012308533625091173
bud neck,nuclear periphery,cell periphery,0.7224999999999999,0.007071067811865481
bud neck,nuclear periphery,cytoplasm,0.716,0.014966629547095779
bud neck,nuclear periphery,endosome,0.6905,0.02708320512790168
bud neck,nuclear periphery,ER,0.7135,0.036864617182333526
bud neck,nuclear periphery,Golgi,0.6990000000000001,0.024372115213907874
bud neck,nuclear periphery,mitochondrion,0.7210000000000001,0.013838352503098061
bud neck,nuclear periphery,nucleus,0.728,0.017131841699011816
bud neck,nuclear periphery,nuclear periphery,0.709,0.019974984355438184
bud neck,nuclear periphery,nucleolus,0.7325,0.02949576240750523
bud neck,nuclear periphery,spindle pole,0.724,0.025179356624028357
bud neck,nuclear periphery,peroxisome,0.734,0.014106735979665877
bud neck,nuclear periphery,vacuolar membrane,0.7335,0.02487971060924946
bud neck,nuclear periphery,vacuole,0.6969999999999998,0.026143832924802733
bud neck,nucleolus,actin,0.7905,0.004301162633521302
bud neck,nucleolus,bud neck,0.797,0.011335784048754618
bud neck,nucleolus,cell periphery,0.791,0.01750714140001159
bud neck,nucleolus,cytoplasm,0.79,0.016733200530681523
bud neck,nucleolus,endosome,0.7855,0.008717797887081357
bud neck,nucleolus,ER,0.7835,0.03277193921634788
bud neck,nucleolus,Golgi,0.78,0.02783882181415009
bud neck,nucleolus,mitochondrion,0.805,0.014230249470757688
bud neck,nucleolus,nucleus,0.7859999999999999,0.0193390796058137
bud neck,nucleolus,nuclear periphery,0.7905,0.01478174549909449
bud neck,nucleolus,nucleolus,0.7925,0.0232379000772445
bud neck,nucleolus,spindle pole,0.788,0.0036742346141747737
bud neck,nucleolus,peroxisome,0.7780000000000001,0.01691153452528778
bud neck,nucleolus,vacuolar membrane,0.7775000000000001,0.019170289512680804
bud neck,nucleolus,vacuole,0.7755000000000001,0.018055470085267807
bud neck,spindle pole,actin,0.6375,0.01870828693386967
bud neck,spindle pole,bud neck,0.6219999999999999,0.011661903789690611
bud neck,spindle pole,cell periphery,0.6084999999999999,0.010074720839804948
bud neck,spindle pole,cytoplasm,0.6255000000000001,0.011113055385446413
bud neck,spindle pole,endosome,0.608,0.009137833441248515
bud neck,spindle pole,ER,0.640625,0.0034232659844072966
bud neck,spindle pole,Golgi,0.6094999999999999,0.017705931209625752
bud neck,spindle pole,mitochondrion,0.637,0.021059439688652686
bud neck,spindle pole,nucleus,0.6255,0.01494991638772604
bud neck,spindle pole,nuclear periphery,0.617,0.01983683442487738
bud neck,spindle pole,nucleolus,0.6405,0.010653637876331267
bud neck,spindle pole,spindle pole,0.6315,0.020651876428063383
bud neck,spindle pole,peroxisome,0.5925,0.018234582528810505
bud neck,spindle pole,vacuolar membrane,0.591,0.013838352503098039
bud neck,spindle pole,vacuole,0.5925,0.01930025906561879
bud neck,peroxisome,actin,0.6245,0.01354621718414404
bud neck,peroxisome,bud neck,0.6275,0.021330729007701547
bud neck,peroxisome,cell periphery,0.6265000000000001,0.01019803902718553
bud neck,peroxisome,cytoplasm,0.61,0.015411035007422434
bud neck,peroxisome,endosome,0.6035,0.027685736399814264
bud neck,peroxisome,ER,0.6045,0.01528070678993612
bud neck,peroxisome,Golgi,0.617,0.02277059507347139
bud neck,peroxisome,mitochondrion,0.626,0.03451811118818643
bud neck,peroxisome,nucleus,0.6145,0.015280706789936123
bud neck,peroxisome,nuclear periphery,0.6235,0.02148255105894083
bud neck,peroxisome,nucleolus,0.6445000000000001,0.013546217184144043
bud neck,peroxisome,spindle pole,0.614,0.02142428528562855
bud neck,peroxisome,peroxisome,0.6515000000000001,0.018681541692269425
bud neck,peroxisome,vacuolar membrane,0.6085,0.018947295321496423
bud neck,peroxisome,vacuole,0.5980000000000001,0.006403124237432868
bud neck,vacuolar membrane,actin,0.7715,0.024114311103574985
bud neck,vacuolar membrane,bud neck,0.729,0.026953663943887117
bud neck,vacuolar membrane,cell periphery,0.7324999999999999,0.02631539473388154
bud neck,vacuolar membrane,cytoplasm,0.744,0.020408331631958543
bud neck,vacuolar membrane,endosome,0.7384999999999999,0.011683321445547899
bud neck,vacuolar membrane,ER,0.7505000000000001,0.020700241544484445
bud neck,vacuolar membrane,Golgi,0.7355,0.018801595676963153
bud neck,vacuolar membrane,mitochondrion,0.751,0.011575836902790236
bud neck,vacuolar membrane,nucleus,0.7449999999999999,0.02079663434308542
bud neck,vacuolar membrane,nuclear periphery,0.7270000000000001,0.016232683080747948
bud neck,vacuolar membrane,nucleolus,0.749,0.02065187642806339
bud neck,vacuolar membrane,spindle pole,0.7265,0.008455767262643866
bud neck,vacuolar membrane,peroxisome,0.7635,0.025913317039699874
bud neck,vacuolar membrane,vacuolar membrane,0.7424999999999999,0.015732132722552264
bud neck,vacuolar membrane,vacuole,0.7250000000000001,0.030536862969204954
bud neck,vacuole,actin,0.6472222222222221,0.021659542988464373
bud neck,vacuole,bud neck,0.6411111111111111,0.014740554623801774
bud neck,vacuole,cell periphery,0.63,0.015051352426826757
bud neck,vacuole,cytoplasm,0.6661111111111111,0.019984561942894396
bud neck,vacuole,endosome,0.6311111111111111,0.02161675162038192
bud neck,vacuole,ER,0.6427777777777777,0.020306296536107826
bud neck,vacuole,Golgi,0.6327777777777778,0.025482988758177158
bud neck,vacuole,mitochondrion,0.6300000000000001,0.0295751814537915
bud neck,vacuole,nucleus,0.6311111111111111,0.023399377431836316
bud neck,vacuole,nuclear periphery,0.6377777777777778,0.0348541936474625
bud neck,vacuole,nucleolus,0.6444444444444445,0.014593250596181877
bud neck,vacuole,spindle pole,0.6505555555555557,0.03537279417718138
bud neck,vacuole,peroxisome,0.6255555555555555,0.013766124103737624
bud neck,vacuole,vacuolar membrane,0.6227777777777778,0.024431814919217785
bud neck,vacuole,vacuole,0.611,0.022338307903688685
cell periphery,cytoplasm,actin,0.682,0.03333166662499794
cell periphery,cytoplasm,bud neck,0.676,0.029690065678607033
cell periphery,cytoplasm,cell periphery,0.6675,0.027340446228984662
cell periphery,cytoplasm,cytoplasm,0.672,0.014949916387726065
cell periphery,cytoplasm,endosome,0.657,0.02033469940766275
cell periphery,cytoplasm,ER,0.6799999999999999,0.017392527130926077
cell periphery,cytoplasm,Golgi,0.6825,0.025149552679918582
cell periphery,cytoplasm,mitochondrion,0.6895,0.014525839046333927
cell periphery,cytoplasm,nucleus,0.6935,0.018547236990991377
cell periphery,cytoplasm,nuclear periphery,0.678,0.01866815470259447
cell periphery,cytoplasm,nucleolus,0.6935,0.021424285285628546
cell periphery,cytoplasm,spindle pole,0.6825,0.014577379737113257
cell periphery,cytoplasm,peroxisome,0.6829999999999999,0.01996246477767711
cell periphery,cytoplasm,vacuolar membrane,0.673,0.029043071462915203
cell periphery,cytoplasm,vacuole,0.6815,0.014017845768876186
cell periphery,endosome,actin,0.6769999999999999,0.023313086453749528
cell periphery,endosome,bud neck,0.6635,0.02148255105894083
cell periphery,endosome,cell periphery,0.6495,0.016837458240482724
cell periphery,endosome,cytoplasm,0.6675000000000001,0.012942179105544785
cell periphery,endosome,endosome,0.6609999999999999,0.018343936327844118
cell periphery,endosome,ER,0.6759999999999999,0.020530465167647793
cell periphery,endosome,Golgi,0.649,0.014543039572248988
cell periphery,endosome,mitochondrion,0.6860000000000002,0.026673957336698275
cell periphery,endosome,nucleus,0.6805000000000001,0.013729530217745973
cell periphery,endosome,nuclear periphery,0.6615000000000001,0.02401041440708594
cell periphery,endosome,nucleolus,0.681,0.005612486080160912
cell periphery,endosome,spindle pole,0.6865,0.03136877428271627
cell periphery,endosome,peroxisome,0.6715,0.014713938969562147
cell periphery,endosome,vacuolar membrane,0.6655,0.010770329614269018
cell periphery,endosome,vacuole,0.6709999999999999,0.022394195676558676
cell periphery,ER,actin,0.623,0.021118712081942895
cell periphery,ER,bud neck,0.6144999999999999,0.015842979517754874
cell periphery,ER,cell periphery,0.623,0.021644860821913362
cell periphery,ER,cytoplasm,0.6279999999999999,0.015198684153570641
cell periphery,ER,endosome,0.6115,0.020591260281974024
cell periphery,ER,ER,0.6289999999999999,0.028879058156387288
cell periphery,ER,Golgi,0.6195,0.014781745499094457
cell periphery,ER,mitochondrion,0.631,0.016248076809271938
cell periphery,ER,nucleus,0.626,0.020346989949375782
cell periphery,ER,nuclear periphery,0.6159999999999999,0.02985799725366723
cell periphery,ER,nucleolus,0.6445000000000001,0.016911534525287788
cell periphery,ER,spindle pole,0.6245,0.024768932153001657
cell periphery,ER,peroxisome,0.6275,0.028766299727285054
cell periphery,ER,vacuolar membrane,0.6260000000000001,0.026343879744638976
cell periphery,ER,vacuole,0.6234999999999999,0.020037464909513858
cell periphery,Golgi,actin,0.646,0.028266588050205127
cell periphery,Golgi,bud neck,0.6624999999999999,0.014491376746189452
