Location1,Location2,Background,Accuracy,StdDev
actin,endosome,endosome,0.623,0.020457272545478793
actin,endosome,ER,0.5905,0.025169425897306467
actin,endosome,Golgi,0.6035,0.0186815416922694
actin,endosome,mitochondrion,0.5980000000000001,0.03572114219898349
actin,endosome,nucleus,0.6265000000000001,0.03903844259188629
actin,endosome,nuclear periphery,0.604,0.016248076809271948
actin,endosome,nucleolus,0.62,0.022304708023195455
actin,endosome,spindle pole,0.5960000000000001,0.014882876066137226
actin,endosome,peroxisome,0.587,0.02666458325194677
actin,endosome,vacuolar membrane,0.599,0.0156204993518133
actin,endosome,vacuole,0.5974999999999999,0.009874208829065765
actin,ER,actin,0.635,0.013874436925511621
actin,ER,bud neck,0.6050000000000001,0.01809696107085385
actin,ER,cell periphery,0.6295,0.022934689882359395
actin,ER,cytoplasm,0.607,0.027129319932501075
actin,ER,endosome,0.6475,0.017320508075688773
actin,ER,ER,0.6195,0.0373630833845388
actin,ER,Golgi,0.6330000000000001,0.026334388164527392
actin,ER,mitochondrion,0.6165,0.026953663943887093
actin,ER,nucleus,0.641,0.018069310999592646
actin,ER,nuclear periphery,0.6415,0.012103718436910198
actin,ER,nucleolus,0.6525000000000001,0.02150581316760656
actin,ER,spindle pole,0.6405,0.010535653752852757
actin,ER,peroxisome,0.6295,0.02763150375929619
actin,ER,vacuolar membrane,0.6245,0.02825774230188958
actin,ER,vacuole,0.617,0.017986105748604972
actin,Golgi,actin,0.615,0.02756809750418043
actin,Golgi,bud neck,0.5885,0.026009613607279915
actin,Golgi,cell periphery,0.6155,0.020334699407662762
actin,Golgi,cytoplasm,0.607,0.028035691537752375
actin,Golgi,endosome,0.629,0.027955321496988723
actin,Golgi,ER,0.6025,0.01850675552332174
actin,Golgi,Golgi,0.6035,0.027820855486487106
actin,Golgi,mitochondrion,0.605,0.025099800796022247
actin,Golgi,nucleus,0.6315000000000001,0.01920937271229855
actin,Golgi,nuclear periphery,0.6220000000000001,0.02869668970456349
actin,Golgi,nucleolus,0.6305,0.012786711852544423
actin,Golgi,spindle pole,0.6104999999999999,0.015116216457830975
actin,Golgi,peroxisome,0.5935,0.03184336665618131
actin,Golgi,vacuolar membrane,0.5875,0.02296736815571171
actin,Golgi,vacuole,0.623,0.02379075450674062
actin,mitochondrion,actin,0.517,0.029043071462915227
actin,mitochondrion,bud neck,0.497,0.020820662813657034
actin,mitochondrion,cell periphery,0.5199999999999999,0.030700162866017518
actin,mitochondrion,cytoplasm,0.517,0.015362291495737231
actin,mitochondrion,endosome,0.5645,0.020334699407662766
actin,mitochondrion,ER,0.5255000000000001,0.02158703314492293
actin,mitochondrion,Golgi,0.5345000000000001,0.006782329983125285
actin,mitochondrion,mitochondrion,0.5145,0.036242240548840225
actin,mitochondrion,nucleus,0.5145000000000001,0.00966953980290686
actin,mitochondrion,nuclear periphery,0.5105000000000001,0.014089002803605373
actin,mitochondrion,nucleolus,0.541,0.014282856857085727
actin,mitochondrion,spindle pole,0.5125,0.025592967784139456
actin,mitochondrion,peroxisome,0.5015000000000001,0.018614510468986295
actin,mitochondrion,vacuolar membrane,0.531,0.03444560929929969
actin,mitochondrion,vacuole,0.5315000000000001,0.024320773014030635
actin,nucleus,actin,0.5810000000000001,0.01978635893740936
actin,nucleus,bud neck,0.544,0.022282279955157195
actin,nucleus,cell periphery,0.5569999999999999,0.010535653752852746
actin,nucleus,cytoplasm,0.5295,0.026048032555262224
actin,nucleus,endosome,0.5800000000000001,0.023611437906235187
actin,nucleus,ER,0.5725,0.02162174831043965
actin,nucleus,Golgi,0.5479999999999999,0.029300170647967215
actin,nucleus,mitochondrion,0.5665,0.020591260281973986
actin,nucleus,nucleus,0.585,0.02318404623873924
actin,nucleus,nuclear periphery,0.5795,0.017492855684535902
actin,nucleus,nucleolus,0.5955,0.008860022573334691
actin,nucleus,spindle pole,0.61,0.019685019685029524
actin,nucleus,peroxisome,0.5845,0.024052026941611397
actin,nucleus,vacuolar membrane,0.5660000000000001,0.0179304210770411
actin,nucleus,vacuole,0.5880000000000001,0.029257477676655565
actin,nuclear periphery,actin,0.5609999999999999,0.02994160984315974
actin,nuclear periphery,bud neck,0.5545000000000001,0.014611639196202465
actin,nuclear periphery,cell periphery,0.5645,0.009539392014169428
actin,nuclear periphery,cytoplasm,0.5725,0.025396850198400583
actin,nuclear periphery,endosome,0.6094999999999999,0.021817424229271437
actin,nuclear periphery,ER,0.568,0.008999999999999998
actin,nuclear periphery,Golgi,0.5820000000000001,0.012288205727444502
actin,nuclear periphery,mitochondrion,0.5745000000000001,0.017277152543170995
actin,nuclear periphery,nucleus,0.5975,0.022967368155711678
actin,nuclear periphery,nuclear periphery,0.587,0.014611639196202465
actin,nuclear periphery,nucleolus,0.5945,0.008717797887081357
actin,nuclear periphery,spindle pole,0.602,0.02342007685726074
actin,nuclear periphery,peroxisome,0.5965,0.009300537618869155
actin,nuclear periphery,vacuolar membrane,0.568,0.032109188716004655
actin,nuclear periphery,vacuole,0.6015,0.021943108257491722
actin,nucleolus,actin,0.6455,0.0292574776766556
actin,nucleolus,bud neck,0.6265000000000001,0.02401041440708593
actin,nucleolus,cell periphery,0.661,0.02709243436828812
actin,nucleolus,cytoplasm,0.6415,0.02321637353248781
actin,nucleolus,endosome,0.6395,0.03465544690232691
actin,nucleolus,ER,0.634,0.0058309518948453055
actin,nucleolus,Golgi,0.6305,0.014000000000000016
actin,nucleolus,mitochondrion,0.647,0.03443835071544512
actin,nucleolus,nucleus,0.65,0.012349089035228461
actin,nucleolus,nuclear periphery,0.6765,0.019274335267396376
actin,nucleolus,nucleolus,0.671,0.02390606617576384
actin,nucleolus,spindle pole,0.6695,0.014089002803605354
actin,nucleolus,peroxisome,0.6705,0.013729530217745997
actin,nucleolus,vacuolar membrane,0.6459999999999999,0.010319883720275157
actin,nucleolus,vacuole,0.6575,0.014832396974191328
actin,spindle pole,actin,0.5545,0.032303250610426194
actin,spindle pole,bud neck,0.5389999999999999,0.025179356624028353
actin,spindle pole,cell periphery,0.544,0.03473470886591683
actin,spindle pole,cytoplasm,0.554,0.02421776207662465
actin,spindle pole,endosome,0.563,0.03766297917053297
actin,spindle pole,ER,0.567,0.016
actin,spindle pole,Golgi,0.5429999999999999,0.01996246477767713
actin,spindle pole,mitochondrion,0.5670000000000001,0.021760055146988935
actin,spindle pole,nucleus,0.5834999999999999,0.0238537208837531
actin,spindle pole,nuclear periphery,0.6004999999999999,0.027901612856607402
actin,spindle pole,nucleolus,0.5860000000000001,0.00681909084849293
actin,spindle pole,spindle pole,0.5765,0.011895377253370313
actin,spindle pole,peroxisome,0.585,0.03612478373637688
actin,spindle pole,vacuolar membrane,0.571,0.011789826122551594
actin,spindle pole,vacuole,0.5585,0.020037464909513882
actin,peroxisome,actin,0.49499999999999994,0.015411035007422455
actin,peroxisome,bud neck,0.509,0.011467344941179698
actin,peroxisome,cell periphery,0.5245,0.014089002803605396
actin,peroxisome,cytoplasm,0.512,0.021236760581595297
actin,peroxisome,endosome,0.5335,0.03076524012583032
actin,peroxisome,ER,0.489,0.010198039027185558
actin,peroxisome,Golgi,0.5075000000000001,0.02659887215654076
actin,peroxisome,mitochondrion,0.5225,0.027973201461398742
actin,peroxisome,nucleus,0.5095,0.025219040425836982
actin,peroxisome,nuclear periphery,0.5435000000000001,0.01721917535772257
actin,peroxisome,nucleolus,0.521,0.014882876066137212
actin,peroxisome,spindle pole,0.533,0.020334699407662745
actin,peroxisome,peroxisome,0.5295,0.01258967831201418
actin,peroxisome,vacuolar membrane,0.5055,0.021412613105363874
actin,peroxisome,vacuole,0.5095000000000001,0.019773719933285194
actin,vacuolar membrane,actin,0.5745000000000001,0.02604803255526221
actin,vacuolar membrane,bud neck,0.581,0.015297058540778338
actin,vacuolar membrane,cell periphery,0.5940000000000001,0.0195320249846246
actin,vacuolar membrane,cytoplasm,0.569,0.02256102834535697
actin,vacuolar membrane,endosome,0.616,0.02113054660911545
actin,vacuolar membrane,ER,0.583,0.024155744658362316
actin,vacuolar membrane,Golgi,0.5865,0.007516648189186443
actin,vacuolar membrane,mitochondrion,0.579,0.023537204591879614
actin,vacuolar membrane,nucleus,0.6065,0.014370107863199918
actin,vacuolar membrane,nuclear periphery,0.608,0.022383029285599376
actin,vacuolar membrane,nucleolus,0.5984999999999999,0.020591260281974007
actin,vacuolar membrane,spindle pole,0.6024999999999999,0.027156951228000523
actin,vacuolar membrane,peroxisome,0.6035,0.02596150997149435
actin,vacuolar membrane,vacuolar membrane,0.5994999999999999,0.016077935190813523
actin,vacuolar membrane,vacuole,0.6135,0.03108858311341963
actin,vacuole,actin,0.6910000000000001,0.03128897569432406
actin,vacuole,bud neck,0.6744999999999999,0.016911534525287777
actin,vacuole,cell periphery,0.682,0.010535653752852729
actin,vacuole,cytoplasm,0.674,0.024269322199023217
actin,vacuole,endosome,0.696,0.04161129654312636
actin,vacuole,ER,0.7,0.029790938219532465
actin,vacuole,Golgi,0.6965,0.02943637205907005
actin,vacuole,mitochondrion,0.675,0.01516575088810311
actin,vacuole,nucleus,0.705,0.02529822128134705
actin,vacuole,nuclear periphery,0.7,0.011067971810589296
actin,vacuole,nucleolus,0.716,0.007681145747868624
actin,vacuole,spindle pole,0.7049999999999998,0.020493901531919205
actin,vacuole,peroxisome,0.691,0.0033911649915626145
actin,vacuole,vacuolar membrane,0.6719999999999999,0.018867962264113216
actin,vacuole,vacuole,0.6815,0.024269322199023172
bud neck,cell periphery,actin,0.5654999999999999,0.018533752992850643
bud neck,cell periphery,bud neck,0.563,0.019326148090087685
bud neck,cell periphery,cell periphery,0.5425000000000001,0.013228756555322973
bud neck,cell periphery,cytoplasm,0.5439999999999999,0.019144189719076648
bud neck,cell periphery,endosome,0.5760000000000001,0.014456832294800962
bud neck,cell periphery,ER,0.587,0.0147817454990945
bud neck,cell periphery,Golgi,0.5854999999999999,0.023473389188611027
bud neck,cell periphery,mitochondrion,0.5514999999999999,0.023162469643800948
bud neck,cell periphery,nucleus,0.561,0.02256102834535697
bud neck,cell periphery,nuclear periphery,0.5860000000000001,0.01940360791193224
bud neck,cell periphery,nucleolus,0.5875000000000001,0.013322912594474219
bud neck,cell periphery,spindle pole,0.5715,0.022836374493338495
bud neck,cell periphery,peroxisome,0.595,0.016355427233796137
bud neck,cell periphery,vacuolar membrane,0.5740000000000001,0.011247221879201985
bud neck,cell periphery,vacuole,0.5625,0.024135036772294335
bud neck,cytoplasm,actin,0.5625,0.020248456731316564
bud neck,cytoplasm,bud neck,0.5415,0.011247221879202013
bud neck,cytoplasm,cell periphery,0.5555,0.02152905014161098
bud neck,cytoplasm,cytoplasm,0.5435,0.01914418971907665
bud neck,cytoplasm,endosome,0.5730000000000001,0.02298912786514528
bud neck,cytoplasm,ER,0.545,0.018907670401189028
bud neck,cytoplasm,Golgi,0.5645,0.026286878856189817
bud neck,cytoplasm,mitochondrion,0.545,0.011937336386313314
bud neck,cytoplasm,nucleus,0.5375,0.01981161275615895
bud neck,cytoplasm,nuclear periphery,0.578,0.01443952907819365
bud neck,cytoplasm,nucleolus,0.5905000000000001,0.004847679857416313
bud neck,cytoplasm,spindle pole,0.5415,0.007000000000000013
bud neck,cytoplasm,peroxisome,0.562,0.019583156027566117
bud neck,cytoplasm,vacuolar membrane,0.5904999999999999,0.022438805672316885
bud neck,cytoplasm,vacuole,0.5605,0.02735872804060891
bud neck,endosome,actin,0.5535,0.021365860619221497
bud neck,endosome,bud neck,0.5855,0.015604486534327245
bud neck,endosome,cell periphery,0.5944999999999999,0.022438805672316882
bud neck,endosome,cytoplasm,0.5810000000000001,0.01655294535724687
bud neck,endosome,endosome,0.594,0.02348403713163475
bud neck,endosome,ER,0.5835,0.017507141400011625
bud neck,endosome,Golgi,0.594,0.02272663635472702
bud neck,endosome,mitochondrion,0.6094999999999999,0.014089002803605342
bud neck,endosome,nucleus,0.597,0.02405202694161138
bud neck,endosome,nuclear periphery,0.5875,0.020796634343085426
bud neck,endosome,nucleolus,0.5660000000000001,0.023108440016582684
bud neck,endosome,spindle pole,0.5955,0.02293468988235944
bud neck,endosome,peroxisome,0.5575,0.021794494717703342
bud neck,endosome,vacuolar membrane,0.5915,0.024114311103575
bud neck,endosome,vacuole,0.5820000000000001,0.014177446878757822
bud neck,ER,actin,0.522,0.029470324056582765
bud neck,ER,bud neck,0.5265,0.011575836902790244
bud neck,ER,cell periphery,0.5335000000000001,0.018411952639521965
bud neck,ER,cytoplasm,0.5200000000000001,0.02073644135332774
bud neck,ER,endosome,0.5355,0.012786711852544416
bud neck,ER,ER,0.522,0.009924716620639628
bud neck,ER,Golgi,0.5535,0.023270152556440188
bud neck,ER,mitochondrion,0.513,0.024869660230891766
bud neck,ER,nucleus,0.5305000000000001,0.01919635382045247
bud neck,ER,nuclear periphery,0.514,0.03035621847332109
bud neck,ER,nucleolus,0.5305,0.019196353820452473
bud neck,ER,spindle pole,0.5595,0.026851443164195094
bud neck,ER,peroxisome,0.537,0.013266499161421611
bud neck,ER,vacuolar membrane,0.516,0.019144189719076665
bud neck,ER,vacuole,0.5395000000000001,0.02754087870784081
bud neck,Golgi,actin,0.5305,0.017349351572897447
bud neck,Golgi,bud neck,0.5509999999999999,0.01662828914831589
bud neck,Golgi,cell periphery,0.538,0.02405202694161141
bud neck,Golgi,cytoplasm,0.5445,0.021931712199461304
bud neck,Golgi,endosome,0.5375,0.025932604959779896
bud neck,Golgi,ER,0.553,0.01166190378969061
bud neck,Golgi,Golgi,0.5520000000000002,0.02045727254547878
bud neck,Golgi,mitochondrion,0.5265000000000001,0.03341406889320726
bud neck,Golgi,nucleus,0.561,0.009027735042633876
bud neck,Golgi,nuclear periphery,0.5185,0.0128062484748657
bud neck,Golgi,nucleolus,0.5405,0.037195429826794614
bud neck,Golgi,spindle pole,0.5595000000000001,0.031992186546092795
bud neck,Golgi,peroxisome,0.5635,0.030108138434649205
bud neck,Golgi,vacuolar membrane,0.5305,0.011554220008291342
bud neck,Golgi,vacuole,0.5275000000000001,0.030781487943242786
bud neck,mitochondrion,actin,0.603,0.012688577540449513
bud neck,mitochondrion,bud neck,0.6255,0.025119713374160944
bud neck,mitochondrion,cell periphery,0.603,0.025169425897306415
bud neck,mitochondrion,cytoplasm,0.6015,0.01868154169226943
bud neck,mitochondrion,endosome,0.6050000000000001,0.02509980079602229
bud neck,mitochondrion,ER,0.608,0.018330302779823338
bud neck,mitochondrion,Golgi,0.6125,0.019300259065618785
bud neck,mitochondrion,mitochondrion,0.6060000000000001,0.020037464909513882
bud neck,mitochondrion,nucleus,0.625,0.017175564037317643
bud neck,mitochondrion,nuclear periphery,0.6195,0.011113055385446418
bud neck,mitochondrion,nucleolus,0.6060000000000001,0.017363755354185342
bud neck,mitochondrion,spindle pole,0.62,0.008944271909999149
bud neck,mitochondrion,peroxisome,0.5925,0.01910497317454281
bud neck,mitochondrion,vacuolar membrane,0.5980000000000001,0.013546217184144085
bud neck,mitochondrion,vacuole,0.605,0.027477263328068147
bud neck,nucleus,actin,0.6575,0.02454587541726717
bud neck,nucleus,bud neck,0.639,0.02662705391138868
bud neck,nucleus,cell periphery,0.6445000000000001,0.022102036105300333
bud neck,nucleus,cytoplasm,0.632,0.023526580712037188
bud neck,nucleus,endosome,0.672,0.029974989574643715
bud neck,nucleus,ER,0.6535,0.027504545078950116
bud neck,nucleus,Golgi,0.6675,0.024647515087732486
bud neck,nucleus,mitochondrion,0.659,0.020772578077840973
bud neck,nucleus,nucleus,0.6765000000000001,0.019595917942265444
bud neck,nucleus,nuclear periphery,0.659,0.02272663635472706
bud neck,nucleus,nucleolus,0.6679999999999999,0.01661324772583615
bud neck,nucleus,spindle pole,0.6555,0.010653637876331246
bud neck,nucleus,peroxisome,0.6679999999999999,0.010770329614269035
bud neck,nucleus,vacuolar membrane,0.6675,0.017958284996067962
bud neck,nucleus,vacuole,0.648,0.02094039159137193
bud neck,nuclear periphery,actin,0.6595,0.030959651160825448
bud neck,nuclear periphery,bud neck,0.655,0.01993740203737688
bud neck,nuclear periphery,cell periphery,0.6415,0.03223352292257242
bud neck,nuclear periphery,cytoplasm,0.6495,0.011768602295939855
bud neck,nuclear periphery,endosome,0.6705,0.008860022573334675
bud neck,nuclear periphery,ER,0.6655000000000001,0.025069902273443335
bud neck,nuclear periphery,Golgi,0.6685000000000001,0.010074720839804954
bud neck,nuclear periphery,mitochondrion,0.6679999999999999,0.012186057606953949
bud neck,nuclear periphery,nucleus,0.6725,0.020554804791094457
bud neck,nuclear periphery,nuclear periphery,0.6674999999999999,0.036708309685955315
bud neck,nuclear periphery,nucleolus,0.6785,0.008746427842267944
bud neck,nuclear periphery,spindle pole,0.671,0.015297058540778332
bud neck,nuclear periphery,peroxisome,0.679,0.01647725705328407
bud neck,nuclear periphery,vacuolar membrane,0.6705,0.0227705950734714
bud neck,nuclear periphery,vacuole,0.6655,0.02094039159137192
bud neck,nucleolus,actin,0.7384999999999999,0.033301651610693414
bud neck,nucleolus,bud neck,0.76,0.013964240043768946
bud neck,nucleolus,cell periphery,0.75,0.023558437978779472
bud neck,nucleolus,cytoplasm,0.7355,0.013820274961085267
bud neck,nucleolus,endosome,0.7625,0.007905694150420941
bud neck,nucleolus,ER,0.7490000000000001,0.014882876066137217
bud neck,nucleolus,Golgi,0.7579999999999999,0.022438805672316875
bud neck,nucleolus,mitochondrion,0.7445,0.022549944567559346
bud neck,nucleolus,nucleus,0.7805,0.025367301787931656
bud neck,nucleolus,nuclear periphery,0.7575000000000001,0.012549900398011132
bud neck,nucleolus,nucleolus,0.7615000000000001,0.01601561737804698
bud neck,nucleolus,spindle pole,0.7739999999999999,0.009565563234854496
bud neck,nucleolus,peroxisome,0.751,0.02211334438749596
bud neck,nucleolus,vacuolar membrane,0.759,0.01662828914831589
bud neck,nucleolus,vacuole,0.7575000000000001,0.012349089035228453
bud neck,spindle pole,actin,0.627,0.00367423461417474
bud neck,spindle pole,bud neck,0.655,0.017818529681205467
bud neck,spindle pole,cell periphery,0.6375,0.021679483388678804
bud neck,spindle pole,cytoplasm,0.651,0.015858751527153693
bud neck,spindle pole,endosome,0.672,0.012186057606953937
bud neck,spindle pole,ER,0.6625,0.009354143466934868
bud neck,spindle pole,Golgi,0.6485000000000001,0.02639128644079329
bud neck,spindle pole,mitochondrion,0.6565000000000001,0.021071307505705496
bud neck,spindle pole,nucleus,0.6755000000000001,0.013171939872319485
bud neck,spindle pole,nuclear periphery,0.6549999999999999,0.026925824035672494
bud neck,spindle pole,nucleolus,0.6625,0.023345235059857482
bud neck,spindle pole,spindle pole,0.662,0.020940391591371905
bud neck,spindle pole,peroxisome,0.6479999999999999,0.026570660511172836
bud neck,spindle pole,vacuolar membrane,0.6575,0.012549900398011167
bud neck,spindle pole,vacuole,0.6615,0.02321637353248779
bud neck,peroxisome,actin,0.6315,0.027865749586185554
bud neck,peroxisome,bud neck,0.639,0.017999999999999978
bud neck,peroxisome,cell periphery,0.6410000000000001,0.033188853550552185
bud neck,peroxisome,cytoplasm,0.6435,0.007348469228349557
bud neck,peroxisome,endosome,0.6625,0.02018662923818636
bud neck,peroxisome,ER,0.661,0.019786358937409404
bud neck,peroxisome,Golgi,0.6479999999999999,0.010653637876331268
bud neck,peroxisome,mitochondrion,0.629,0.028133609793270425
bud neck,peroxisome,nucleus,0.6545,0.012884098726725125
bud neck,peroxisome,nuclear periphery,0.642,0.023738154940938446
bud neck,peroxisome,nucleolus,0.6584999999999999,0.018479718612576315
bud neck,peroxisome,spindle pole,0.6585,0.005147815070493522
bud neck,peroxisome,peroxisome,0.651,0.019403607911932266
bud neck,peroxisome,vacuolar membrane,0.644,0.013095800853708773
bud neck,peroxisome,vacuole,0.634,0.00845576726264388
bud neck,vacuolar membrane,actin,0.593,0.023420076857260733
bud neck,vacuolar membrane,bud neck,0.568,0.03418332927027442
bud neck,vacuolar membrane,cell periphery,0.583,0.02561249694973138
bud neck,vacuolar membrane,cytoplasm,0.5775,0.011510864433221349
bud neck,vacuolar membrane,endosome,0.5940000000000001,0.02492990172463584
bud neck,vacuolar membrane,ER,0.5900000000000001,0.010124228365658293
bud neck,vacuolar membrane,Golgi,0.5965,0.028266588050205134
bud neck,vacuolar membrane,mitochondrion,0.5860000000000001,0.036006943774777644
bud neck,vacuolar membrane,nucleus,0.5715000000000001,0.023377339455121923
bud neck,vacuolar membrane,nuclear periphery,0.5835,0.022999999999999993
bud neck,vacuolar membrane,nucleolus,0.5945,0.02703701166919155
bud neck,vacuolar membrane,spindle pole,0.6115,0.028574464124459117
bud neck,vacuolar membrane,peroxisome,0.5740000000000001,0.021130546609115432
bud neck,vacuolar membrane,vacuolar membrane,0.5805,0.01742125139018434
bud neck,vacuolar membrane,vacuole,0.5795000000000001,0.018398369492974107
bud neck,vacuole,actin,0.5505,0.027540878707840843
bud neck,vacuole,bud neck,0.549,0.027685736399814257
bud neck,vacuole,cell periphery,0.5135000000000001,0.02648584527629808
bud neck,vacuole,cytoplasm,0.526,0.020408331631958564
bud neck,vacuole,endosome,0.5519999999999999,0.0227705950734714
bud neck,vacuole,ER,0.56,0.015411035007422424
bud neck,vacuole,Golgi,0.5715,0.015540270267920061
bud neck,vacuole,mitochondrion,0.534,0.02653299832284321
bud neck,vacuole,nucleus,0.541,0.03023243291566196
bud neck,vacuole,nuclear periphery,0.5280000000000001,0.010416333327999856
bud neck,vacuole,nucleolus,0.5780000000000001,0.026000000000000013
bud neck,vacuole,spindle pole,0.537,0.017986105748604982
bud neck,vacuole,peroxisome,0.5505,0.022271057451320086
bud neck,vacuole,vacuolar membrane,0.5015,0.017291616465790582
bud neck,vacuole,vacuole,0.5210000000000001,0.019849433241279225
cell periphery,cytoplasm,actin,0.6095,0.022102036105300333
cell periphery,cytoplasm,bud neck,0.5965,0.021656407827707714
cell periphery,cytoplasm,cell periphery,0.6075,0.018371173070873836
cell periphery,cytoplasm,cytoplasm,0.5875,0.023021728866442697
cell periphery,cytoplasm,endosome,0.616,0.01328533025558643
cell periphery,cytoplasm,ER,0.6214999999999999,0.016628289148315867
cell periphery,cytoplasm,Golgi,0.5934999999999999,0.023590252224170907
cell periphery,cytoplasm,mitochondrion,0.597,0.02758622844826745
cell periphery,cytoplasm,nucleus,0.594,0.014543039572248997
cell periphery,cytoplasm,nuclear periphery,0.6485000000000001,0.008888194417315604
cell periphery,cytoplasm,nucleolus,0.618,0.020457272545478782
cell periphery,cytoplasm,spindle pole,0.6144999999999999,0.014611639196202435
cell periphery,cytoplasm,peroxisome,0.5894999999999999,0.030182776545573133
cell periphery,cytoplasm,vacuolar membrane,0.613,0.010416333327999834
cell periphery,cytoplasm,vacuole,0.5940000000000001,0.011247221879202005
cell periphery,endosome,actin,0.6594999999999999,0.016985287751463022
cell periphery,endosome,bud neck,0.637,0.012589678312014178
cell periphery,endosome,cell periphery,0.643,0.022327113561766098
cell periphery,endosome,cytoplasm,0.633,0.0147817454990945
cell periphery,endosome,endosome,0.6685000000000001,0.01488287606613723
cell periphery,endosome,ER,0.6665,0.007842193570679078
cell periphery,endosome,Golgi,0.6505,0.011335784048754648
cell periphery,endosome,mitochondrion,0.666,0.0186145104689863
cell periphery,endosome,nucleus,0.658,0.016837458240482737
cell periphery,endosome,nuclear periphery,0.6815,0.013656500283747647
cell periphery,endosome,nucleolus,0.6605,0.01742125139018438
cell periphery,endosome,spindle pole,0.6495,0.016077935190813533
cell periphery,endosome,peroxisome,0.651,0.019467922333931766
cell periphery,endosome,vacuolar membrane,0.644,0.012708265027138822
cell periphery,endosome,vacuole,0.648,0.018601075237738292
cell periphery,ER,actin,0.597,0.034329287787543766
cell periphery,ER,bud neck,0.585,0.013509256086106283
cell periphery,ER,cell periphery,0.5854999999999999,0.024052026941611387
cell periphery,ER,cytoplasm,0.595,0.017392527130926084
cell periphery,ER,endosome,0.6035,0.020285462775100797
cell periphery,ER,ER,0.626,0.028310775333784132
cell periphery,ER,Golgi,0.5965,0.02261636575579729
cell periphery,ER,mitochondrion,0.5925,0.02018662923818635
cell periphery,ER,nucleus,0.591,0.02182887995294307
cell periphery,ER,nuclear periphery,0.6144999999999999,0.019899748742132406
cell periphery,ER,nucleolus,0.6074999999999999,0.024186773244895658
cell periphery,ER,spindle pole,0.6140000000000001,0.020037464909513882
cell periphery,ER,peroxisome,0.616,0.01437010786319991
cell periphery,ER,vacuolar membrane,0.5875,0.016431676725154987
cell periphery,ER,vacuole,0.6130000000000001,0.006403124237432852
cell periphery,Golgi,actin,0.6075,0.02018662923818635
cell periphery,Golgi,bud neck,0.5879999999999999,0.016077935190813512
cell periphery,Golgi,cell periphery,0.5955,0.013546217184144086
cell periphery,Golgi,cytoplasm,0.614,0.01978635893740939
cell periphery,Golgi,endosome,0.6399999999999999,0.009746794344808962
cell periphery,Golgi,ER,0.638,0.013076696830622007
